Popularity,Vote_Average,IMDb_Rating
11.868686099767503,6.474744399070011,6.668686099767503
22.0,7.2,7.3
12.191190752269282,7.59706358408976,7.9
14.629183378488595,7.517704155377851,7.817704155377851
48.18243177967247,7.920975294768368,8.137074115694896
13.26209728737809,6.948389149512361,7.1
13.194691477995233,6.705308522004765,7.105308522004765
12.601052150558331,7.4,7.601052150558331
20.059297956256664,7.5,7.770351021871669
18.008179200037723,7.791820799962277,8.091820799962278
21.0,7.322149689063791,7.422149689063792
19.0,7.8,8.1
10.301193443334723,7.098806556665277,7.3
130.7,8.1,8.3
19.508999248776146,7.869666416258715,8.169666416258714
20.062812158998547,7.5,7.768593920500726
5.727160990589158,6.749135603764336,7.123703405646506
29.118074489512853,7.591553062922877,7.791553062922877
13.7,7.5,8.0
23.18982603498172,7.005086982509138,7.305086982509139
78.58009405329219,7.97330198223594,8.248867988157293
11.933882962523352,7.5,7.8
9.265128212867268,6.217435893566367,6.426153840349549
9.056184510529228,6.928092255264614,7.256184510529229
9.415976254430456,6.757988127215228,7.173964381645682
22.12839203771664,7.690535987427787,7.790535987427787
8.395868520290705,7.4,7.573967130072676
9.608739582085414,5.6765041671658345,5.914756250748752
14.7,7.5,7.8
11.012898909120368,7.2,7.769348363680552
8.6,7.257724973076861,7.642275026923139
6.369034561669259,7.2,7.352386175332296
23.196902059498107,7.6,7.719380411899621
12.26250506943731,6.953121197922018,7.053121197922017
10.0,6.5,7.2
10.903111559991736,7.206223119983472,7.6
44.20428210593409,7.847858947032955,8.173929473516477
15.478731254748846,7.310634372625577,7.7
15.80552412341611,7.50552412341611,7.7
12.798854859762697,7.3996182865875655,7.8
24.109001689440973,6.931833051759838,7.136333896480324
20.91671320114712,6.9668528045884885,7.3
14.603415277092504,7.8,8.1
167.08596244918533,8.495045570300704,8.990916878884622
23.092732912839,7.2854658256779965,7.492732912838998
4.7154156023902924,6.669168795219416,6.815415602390292
29.068076018533336,7.931923981466665,8.065961990733332
56.07369753147326,8.333193257125671,8.53319325712567
11.5,7.6568940262417335,7.386211947516532
15.608113345979104,7.263962218006966,7.627924436013931
42.0,7.5,7.9
10.552631058251778,7.3,7.623684470874111
10.41833873144811,7.040830634275945,7.3
2.0,6.448150253387832,6.724075126693916
9.2,7.0,7.6
9.353447370579742,6.846552629420257,7.323276314710129
21.2,7.73852079393201,8.1
2.8118187780156503,5.711818778015651,6.317728167023476
29.02023052236395,7.279769477636049,7.479769477636049
23.204769435732377,7.265076854755875,7.43015370951175
23.637113362069176,6.962268017241506,6.94969068965534
8.099924640177367,7.399981160044343,7.5
148.8,8.2,8.5
31.844096245029405,8.061024061257351,8.16102406125735
9.324099419325057,6.875900580674943,7.337950290337472
9.845346076584702,6.731980885122947,6.968019114877054
11.55264477594688,6.4,6.76183880601328
19.261345386399924,7.8,8.1
17.482552225853205,6.8,7.217447774146795
20.4,7.5,7.8
19.847907006310336,6.99581401262067,7.295814012620671
38.410800053367126,7.690999955527393,8.092799964421914
8.9,7.1157111916841504,7.257855595842075
15.597282498390916,7.3,7.7
20.30675131785864,7.39324868214136,7.68987302321204
20.387254604057713,7.487254604057713,7.787254604057713
36.0,7.9,8.0
31.610889470843166,8.002722367710792,8.102722367710792
13.052188284500028,6.865207810333315,7.3
7.1,6.360136924974759,7.409794612537861
4.9,6.283946090950076,6.967892181900154
17.89453960797819,7.094539607978188,7.198179869326063
35.51359665082394,7.5,7.762134449725353
44.1,7.9,8.2
73.8487047558147,7.939766677324297,8.376942866277968
51.11307035470462,7.753267588676155,7.866337943380777
16.109473268227084,7.272982178818056,7.209473268227084
15.544984220797256,7.3,7.7
22.1,7.7,7.8
9.25190110939533,6.224049445302335,6.436074167953503
35.513668187106454,7.406834093553226,7.606834093553226
10.32633157837532,7.07366842162468,7.3
22.9,7.895387643566427,8.1
21.826868311967754,7.2,7.343282922008061
38.57029706821411,7.55808577648824,7.986468621190592
8.04736044242611,7.0,7.382453480808704
40.8,8.4,8.7
9.9,7.045270298868298,7.345270298868297
25.326975385290986,7.4,7.826975385290986
20.680238340723303,7.380238340723301,7.440119170361651
9.767754364375417,5.6386947627495,5.8386947627495
16.03682816285134,7.21227605428378,7.149104217135119
15.275452352565237,6.787726176282618,6.975452352565236
22.20087759883727,7.4678367984496905,7.166081600775154
9.60212175300487,7.2,7.5340405843349565
5.703291492494948,6.1032914924949475,6.503291492494948
17.88785285147794,7.912147148522059,8.137382382840686
9.746868347943193,7.0531316520568055,7.653131652056806
19.732369563289613,8.0,8.132369563289615
128.69881294740048,8.385883864657073,8.657354830821342
73.92832696264145,7.800427815377449,8.257509556037814
38.973222332451165,7.2803330026465005,7.726777667548833
47.7,7.9,8.2
29.0,7.3,7.5
15.702352478957978,7.402352478957979,7.7
69.6,8.2,8.5
8.822022530137732,6.844045060275463,7.122022530137731
7.1,6.402325074203413,7.346512388694881
16.078730275272154,7.2262434250907175,7.204973700362869
17.352523975752014,6.894952048495968,7.347476024247984
3.003264567754567,5.886941728981733,6.593470864490866
19.813144849367973,6.926289698735943,7.226289698735942
9.206468689351512,6.987062621296974,7.387062621296974
77.82490162232529,8.2,8.39116489674415
4.9,6.107542587483182,6.602514195827727
40.313884680708505,8.191664863160787,8.352774771934644
8.750675761772932,6.0,6.432882825484713
25.446405947661084,7.808932342056486,7.808932342056486
23.6,7.6,7.639329970867663
12.558742867554896,6.7275047549634035,6.868761887408508
3.893265870189138,5.7363262799159385,5.772652559831878
44.1,7.9,8.2
24.534116382311417,7.451174573467127,7.631767235377164
29.189621664034288,7.110378335965711,7.310378335965711
27.389049222456958,7.877376943857605,8.055475388771521
8.836640679171609,7.221119773609464,7.442239547218929
10.336039443882232,7.363960556117768,7.636039443882232
9.8,7.0,7.6
21.0868306561528,7.5,7.6
23.582907776592258,6.929744665955354,6.9063262212738055
43.6,7.8,8.0
18.80292337935252,7.188306482589914,7.294153241294956
7.826267564259865,6.973732435740135,7.3
22.181470629425313,7.672843123524896,7.772843123524896
40.8,8.4,8.7
14.7,7.5,7.8
24.5,7.4,7.7
20.9,6.9,7.1
17.88914800156235,7.08914800156235,7.2
14.401168413048545,6.201168413048545,6.7
29.007953192997714,7.2920468070022855,7.492046807002286
17.33959283229288,6.920814335414244,7.360407167707122
9.48147603294257,6.88147603294257,7.1814760329425695
14.371656998120578,7.052228667919614,7.376114333959808
17.84696417746807,7.0469641774680705,7.2
31.6,8.0,8.1
10.605405730780898,7.0,7.3
13.637748030427025,7.562251969572975,8.0
28.9,8.0,8.4
6.044746814132246,6.4894936282644915,6.844746814132246
28.9,8.0,8.4
81.5181734882542,8.29543372063552,8.41360720888973
11.8,6.292598502329729,6.646299251164864
9.2,7.0,7.4
11.690100629301266,7.119798741397466,7.509899370698733
6.083331707147301,6.883341464263493,7.7333365857053975
10.568784922522344,7.3,7.615607538738828
42.11396320861238,7.613963208612384,7.9569816043061925
51.08514078200634,7.746285195501585,7.831425977507925
10.112292302292513,7.156146151146256,7.2877076977074875
10.5,6.7655529503062395,7.065552950306239
14.479359369417264,6.43807810825179,6.898398423543158
44.09112244556583,7.895561222782915,8.191122445565828
14.08334662183452,7.0277822072781735,7.327782207278173
13.218331782454928,6.773327129819712,7.1
6.95691246035258,7.04308753964742,7.4
12.2,7.581820666874824,7.881820666874825
23.240520160618672,7.393680107079113,7.5
166.89576655151396,8.427917606416695,8.867848945097276
7.185044089147117,6.857477955426441,7.4
1.4178009338388438,6.891099533080578,6.8
24.3,6.9973739377358735,7.362289896226455
7.908970713604714,7.208970713604714,7.5
29.419761192406746,7.909880596203373,8.109880596203373
11.392942669447311,6.428229322210755,6.8211719916580655
30.449561181801354,7.282601969668925,7.582601969668925
13.37797447058831,6.622025529411691,7.222025529411691
17.827013969115153,7.0,7.254027938230305
16.035322433171547,7.22354828878103,7.135322433171545
12.701282901422752,7.4,7.701282901422752
16.22254802374265,7.348365349161766,7.322548023742649
15.6,7.3,7.7
47.7,7.9,8.2
14.7,7.5,7.8
12.186209938275512,7.5,7.8
23.48358196466811,7.144278690221258,7.216418035331887
11.886288050291242,6.5725761005824825,6.7
69.6,8.2,8.5
35.7,7.5,7.7
40.1,8.1,8.2
18.10405587375447,7.695944126245532,7.995944126245532
63.08443795455941,7.502721818169416,7.889881590898239
12.8,7.474330577168995,7.725669422831005
18.5,7.6,8.0
12.28003548790234,7.5,7.8
19.0,8.3,8.6
57.2,7.9,8.1
22.9,7.859632151886037,8.1
23.1,7.654958365672214,7.7
22.0,7.2,7.3
13.521271918893262,7.559576027035579,7.940423972964421
19.203675670873885,7.8,8.1
7.625014923556353,6.5500298471127065,6.850029847112706
7.8,6.9412675326083395,7.182535065216679
7.3,6.764609617500506,7.4
9.864645009012461,7.2,7.535354990987539
9.9,7.0111960935639885,7.311196093563988
10.540784558608543,7.780261519536181,7.980261519536181
3.7480617510342116,5.800861443984795,5.90172288796959
10.6,7.3,7.6
32.7,7.7,8.0
1.9462964695849239,7.0228392173584595,7.315432156528308
19.24844545560187,7.8,8.1
38.4,7.317273744401819,7.844849162934547
20.9,6.9,7.1
7.1,6.5,7.0940016954147165
7.148705319763647,7.1829017732545495,7.3170982267454505
19.099126322673364,7.903494709306547,8.104368386633183
64.8,8.4,8.5
79.59330582844251,7.930511762632404,8.138976474735191
42.4,7.9,8.1
27.2,7.3,7.7
18.9,7.574682285836637,7.6
57.56037875096318,8.080189375481593,8.1
18.808986536321786,7.208986536321786,7.3269596089653595
7.119197737009345,6.957593211028034,7.380802262990655
61.30802568250585,8.170369180992989,8.313579453995326
4.9,7.206678443060556,7.353339221530279
12.8,7.481672320255854,7.718327679744146
32.726953821914215,7.7202153664356565,8.020215366435657
64.02521482866268,8.167564448598805,8.383782224299402
9.785184123687396,7.244447628937816,7.614815876312605
10.119220427165974,6.142338718502074,6.782728504919087
15.784477071053713,7.207761464473144,7.515522928946289
14.7,7.5,7.8
21.65530300203268,7.2,7.386174249491829
56.66737120583911,8.10485722852342,8.304857228523419
33.47737208917858,7.5905116432856925,7.890511643285692
20.923152075972524,7.5,7.561576037986262
11.46496299164542,6.745012336118193,7.1
13.342073364617947,6.868293458471789,7.3420733646179475
16.227805307725784,7.351870205150523,7.327805307725784
20.5,7.290112638235937,7.4
20.32206959339649,7.377930406603514,7.66689560990527
8.596307089095177,7.596307089095177,7.997538059396785
8.862994766532575,6.925989533065149,7.2
8.802742030997267,6.010968123989063,6.408226092991797
2.639297422534529,6.967728352120179,7.1856206197237675
5.7,6.1,6.447418740112668
166.26985835718858,8.207008831948908,8.462849525239664
32.40062299178304,7.333748661188694,7.466874330594347
33.1,8.0,8.3
47.7,7.9,8.2
10.476190682013241,7.0,7.3
81.58932888679871,8.47865777359742,8.678657773597418
10.36602311728489,7.033976882715112,7.3
19.096552123657133,7.603447876342867,7.903447876342867
9.762108972194119,7.037891027805881,7.637891027805881
10.699328960969593,7.3,7.699328960969594
9.461412549710488,6.761412549710489,7.1842376491314655
22.9,7.962483922221596,8.141655948147731
18.459598884218348,7.4,7.578796652655045
8.9,7.179748017076968,7.289874008538484
10.984713948969379,7.476430255153108,7.676430255153107
21.0,7.3,7.353108534488524
20.215827663825532,7.484172336174468,7.7
8.9,7.116044303757006,7.483955696242994
24.411937688967587,7.1798442224189705,7.47984422241897
1.4631555111182073,5.773681429637909,6.252629592598506
27.31715181319704,7.249792080058412,7.599584160116823
32.0,8.1,8.2
18.822848674675477,7.222848674675477,7.368546024026431
6.490980847196147,7.190980847196148,7.309019152803852
42.58510397717669,7.340426188042721,7.47446983478059
38.46789452353197,7.672842190587213,8.059263285880819
9.519860440550739,7.780139559449261,7.809930220275369
17.162659221211722,6.8,7.220886407070574
20.0,7.522308800992399,7.822308800992399
25.3,7.4,7.8
9.36045657320071,6.739543426799291,7.079086853598583
19.0,7.8,8.1
30.273530925283293,7.4,7.4
20.351214880280757,7.45121488028076,7.7512148802807594
110.25112901278008,8.513004778251114,8.565023891255569
35.667096047276466,7.483548023638233,7.683548023638233
7.748158794510123,6.5,6.874079397255061
18.83748035677818,7.23748035677818,7.4124410703345385
1.82660578563484,5.794801285696631,6.294801285696631
9.455587228683425,6.81117445736685,7.111174457366849
30.698457391917795,7.697428986529661,7.997428986529661
10.3,7.536385663634509,7.736385663634509
10.0,6.5,7.2
16.117936797526923,7.239312265842307,7.257249063369228
14.315158429286988,7.2696831414260235,7.754524712139036
50.93712517367761,7.6938124710537314,7.603093764473134
38.997074215367725,7.208777353896826,7.702925784632275
2.1320616674603694,6.713230554232718,7.377353889153457
14.301989100758624,7.596021798482753,7.401989100758624
9.452212155197776,6.8,7.3
9.953225753114898,7.1,7.4
17.417835869143392,7.716833695591913,7.9336673911838265
14.8,7.8,8.1
19.8,6.9,7.2
32.7,7.7,8.0
25.386592513101792,7.4,7.730725989518567
166.60532333128796,8.325408234572219,8.679915096715735
19.6,7.4,7.570868370108746
13.752233909835923,7.498510726776051,7.650744636611974
9.2,7.0,7.6
23.052992557039236,7.6,7.770511164441148
166.81217046788413,8.398413106312047,8.813757361572085
8.463448297263556,7.3,7.691034468490963
22.083475794955742,7.617378974778698,7.717378974778698
8.691492213082302,6.35829844261646,6.78340311476708
14.7,7.5,7.8
13.0,6.984947850833659,7.3
9.8,7.0,7.6
11.7,7.1207309003187556,7.541461800637512
8.578238832946008,7.3217611670539915,7.6
19.2,7.5,7.8
12.70985318431987,7.4,7.70985318431987
46.9584054293209,7.9,8.06516462351289
9.3,6.720747860803709,7.041495721607416
17.484578204754925,7.884578204754925,8.038433653566194
44.5,7.7,8.1
9.2,7.0,7.570403170526832
44.29167488352798,7.885255778190156,8.111534669140932
9.9,7.142176943336464,7.442176943336464
8.509305719116517,7.3906942808834835,7.6
6.813237237903497,6.566186189517486,7.039711713710492
29.71860290007212,7.94069854996394,8.2
25.419824117008066,7.63964823401613,7.8
14.193961777835966,7.064653925945321,7.364653925945322
29.416613430172298,7.908306715086148,8.108306715086147
42.38480737468406,7.884807374684059,8.09240368734203
28.79668803090161,7.376241988411897,7.4491720077254024
44.1,7.9,8.2
18.5,7.6,7.811548210373835
74.1,7.5,8.0
11.546678207723119,7.5132871691075245,7.393356415446237
12.0,7.8,8.1
108.1,8.6,9.0
14.3,7.315266357073168,7.779644857235776
20.65387072484416,7.3538707248441595,7.4512902416147195
140.10254315529434,8.40936724207059,8.818734484141183
7.026386366479577,6.973613633520423,7.473613633520423
111.27178602971453,8.550806889989428,8.754034449947136
35.7,7.5,7.7
17.50171636449429,6.8,7.198283635505711
10.095511170918908,7.147755585459453,7.304488829081093
28.9,8.0,8.4
17.020611856827664,7.0,7.288244742731066
23.1,7.660575530313905,7.7
1.8593673553031886,5.3325061157574485,6.2
19.063773191290142,7.863773191290141,8.1
166.63371798747391,8.33542987793197,8.698288109541943
20.310554744317578,7.410554744317577,7.710554744317577
15.782391710303974,6.76478342060795,6.719185493031956
22.62172791819095,7.688691167276381,7.877382334552761
64.13767131610975,7.797883014645221,7.9580947131806985
17.7,8.1,8.2
9.380658934232628,6.780658934232628,7.241976802697883
14.490593353511317,7.55235166162217,7.852351661622171
7.1,6.3,7.5
18.617841470660185,6.988105686226544,7.1
18.901267139432278,6.80126713943228,7.10095035457421
51.66823797387155,7.607940506532112,7.7
11.929843491236188,7.8,8.1
19.727885283390155,6.972114716609846,7.272114716609845
13.437620183999144,6.562379816000856,7.162379816000856
3.1512095130209907,5.628023782552477,6.374395243489505
30.7,7.7,8.0
6.002846695760941,6.405693391521883,6.802846695760941
8.82207454884528,6.088298195381113,6.466223646535835
10.546805952517861,7.3,7.626597023741069
40.8,8.4,8.7
23.249519821394937,6.707074260199278,6.628297040797108
15.6,7.3,7.7
19.0,7.8,8.1
25.11089047233592,7.6363869095801,7.84727738191602
22.9,7.8,8.1
9.177764861439483,7.735552972287897,7.993341083136309
40.22614153651069,8.154060658504582,8.290101097507636
8.733362928863643,7.633340732215911,8.03334073221591
10.973305118986,7.533474405070003,7.733474405070003
1.8228624877777577,6.741426567083341,7.117146865833318
21.038018204291607,7.5,7.579339401430534
9.8,7.001890793445973,7.6
24.3,7.439804694778871,7.540130203480753
12.2,7.0,7.1
18.5,7.6,7.8179624308565545
19.199304735628555,7.499536490419037,7.799536490419037
7.108832387235566,6.895583806382217,7.4
20.934178240473674,7.365821759526324,7.531643519052648
112.6,8.6,9.0
30.7,7.7,8.0
13.397733674188174,7.098866837094087,7.3
63.76919986869533,7.462908971541205,7.656618074387085
13.382192663593994,7.1,7.346577990781979
11.54275495134171,6.719081682886097,7.1
23.280903007148616,6.711557572449802,6.646230289799209
40.8,8.4,8.7
4.6477979351259595,6.8,7.331321238924424
9.3,6.739910018807373,7.079820037614745
15.010740205414148,7.472314948646463,7.555370102707074
8.8,6.8,7.171966553920848
10.331259363586376,7.068740636413623,7.3
22.0,7.2,7.3
33.19184120226388,7.969386265912041,8.269386265912042
14.3,7.435260899116848,7.845086966372283
19.189626948851874,7.8,8.1
47.7,7.9,8.2
7.1,6.9,7.4
28.202435499295934,7.599391125176016,7.303653248943903
21.6,7.2,7.4
108.1,8.6,9.0
11.968174864409017,6.531825135590983,6.836349728818033
37.1,7.2,7.3
9.3,6.715792556260142,7.031585112520284
1.5211156089122833,6.948446243564914,6.921115608912284
108.96086779155141,8.552174011580478,8.760870057902387
9.785480348711534,7.014519651288466,7.614519651288465
29.17101100564217,7.771011005642171,7.971011005642171
11.033314557898573,7.3333708842028535,7.566685442101426
130.7,8.1,8.3
19.0,7.8,8.1
3.459216385468173,5.260522409687884,6.220391807265914
8.9,7.0,7.2
6.169534082107093,6.739068164214186,6.884767041053546
31.76691599374223,7.133084006257769,7.4330840062577686
19.0,7.8,8.1
28.9,8.0,8.4
44.64199232829045,7.715776925365605,8.021115373171973
81.8,8.2,8.3
32.0,8.1,8.2
32.7,7.7,8.0
81.55707438534823,8.414148770696478,8.61414877069648
13.6,7.6,7.766448571228437
11.30384457147992,6.4,6.84807771426004
7.280667150685784,5.256352855761333,5.637568570507555
18.5,7.6,8.0
40.19314657215368,8.139919959494435,8.266533265824057
13.536184054432507,7.554605315189164,7.945394684810836
10.6,7.3,7.6
23.588260143624566,6.75546573480351,6.821862939214038
35.7,7.5,7.7
19.0,8.3,8.6
12.8,7.4,7.8
18.5,7.6,8.0
6.8303194059461045,6.651597029730523,7.090958217838314
30.7,7.7,8.0
8.012657786190763,7.312657786190763,7.5
64.8,8.4,8.5
29.183358338140465,7.816641661859533,8.008320830929767
10.9,7.2,7.6
14.480289126182639,6.4408673785479165,6.900722815456597
15.473100684378897,6.431724828905276,6.447587243357914
69.07080469816702,8.111800783027835,8.323601566055673
8.029511236040467,7.382377809010117,7.5
18.5,7.6,8.0
7.1,6.354309409482249,7.3642264762943785
57.2,7.9,8.1
15.479450349509515,7.3102748252452425,7.7
112.08959328323566,8.581096047527247,8.905480237636235
81.8,8.2,8.3
129.9021084127819,8.213984512459726,8.442480640574658
7.1,6.418697152595187,7.203257118512033
35.41042732740738,7.489572672592617,7.779145345185235
111.02518040190478,8.541673348218696,8.708366741093478
9.74669679999636,7.146696799996361,7.653303200003639
35.897888776108275,7.763851701477695,7.897888776108271
10.470224252868086,6.688089701147234,7.011910298852765
20.524814638457308,7.316543092304871,7.408271546152435
40.14837883955744,8.120733788381758,8.234556313969595
14.769314136027592,6.451985602020695,6.882671465993102
2.6220420452785795,6.261021022639289,6.7
129.4819562014907,8.274006256929898,8.517507821162374
14.559964394524727,6.926690403650183,7.313345201825091
22.342819083639284,7.6,7.356914501835708
14.7,7.5,7.8
9.405701618318396,7.105701618318395,7.688596763363209
31.1,8.08447690443686,8.38447690443686
33.349074535437474,7.688656830703162,7.988656830703162
14.8,7.1,7.4
24.3,7.305084036689801,7.4025420183449
14.423204536269633,7.076795463730366,7.476795463730366
22.9,8.187312475233195,8.291541650155464
13.425851620398905,7.643537094900274,8.0
33.120948710368474,7.993017096543842,8.293017096543844
162.81452845993658,7.946725389278255,7.993450778556509
4.2,6.597245676060699,7.126906577474965
7.958265245332674,6.527823169778218,7.0
27.722038031375913,7.076269415124608,7.252538830249217
6.024897754689476,6.449795509378954,6.812448877344738
57.45266625035189,8.236561447331379,8.191403618328449
23.044312118349914,7.6,7.783531822475131
24.951840260478175,7.835199674402279,7.887039934880456
2.935221646282882,5.835221646282882,6.502832469424323
7.1,6.488796461072642,7.216805308391037
165.85724565371217,8.061380818957232,8.195864834754925
14.19016264314003,7.19016264314003,7.395081321570014
19.753735895884482,7.13656602602888,7.4365660260288795
35.7,7.5,7.7
17.989519193500243,7.0,7.131442419499272
10.4,7.0,7.3
18.5,7.6,8.0
12.2,7.6,7.9
63.46201613449418,7.4,7.695193546202331
17.066706742624458,7.0,7.2
14.336557585471342,7.336557585471342,7.690327243585975
31.214609690868063,8.0,8.254156123652777
108.1051862529981,8.599711874833439,8.998559374167193
57.01664369104682,7.9705216572896855,8.170521657289685
1.9697838999960342,5.618602300000567,6.444193099998301
23.1,7.655206936465338,7.7
13.71684049986251,7.424739250206235,7.5415797500687445
10.371965381661054,7.3,7.671965381661053
11.737116161478575,6.262883838521426,6.537116161478574
15.626047364663657,7.286976317668171,7.6739526353363425
71.2,7.8,7.8
60.67156975659439,8.053399219744046,8.188627902637753
3.3203759404437143,6.081503761774858,6.381503761774858
128.58873550220054,8.401609213971353,8.677011517464193
19.782030662539224,6.910781602476466,7.207187734984311
12.2,7.560526564615517,7.860526564615517
18.5,7.6,7.8
19.0,7.8,8.1
9.8,7.05258068991359,7.6
7.202540818866467,6.8974591811335335,7.205081637732934
130.55384383867406,8.120879451617988,8.326099314522487
78.18602550743606,8.104658164187983,8.336438776125322
112.6,8.6,9.0
30.93167010214989,7.873752576612417,8.173752576612417
71.2,7.8,7.8
1.9172027807467757,5.325804171120163,6.208601390373388
43.6,7.8,8.0
19.635338114035857,7.311654714910359,7.4469928289462155
7.843596933013407,6.956403066986593,7.278201533493297
7.891238854426752,6.854380572786624,7.145619427213376
10.7,7.3,7.7
6.131195555616398,6.662391111232797,6.9
27.730677781512096,7.072566665066244,7.245133330132488
82.1468320592072,8.173320610830215,8.3
43.85147960786371,7.8,8.0
144.72037225315543,8.47093829670874,8.941876593417478
9.78465378674934,7.2,7.594884595583113
28.22513745720902,7.590573453546618,7.306284364302255
78.457060552579,7.847240085012153,8.094480170024305
9.3,6.365121389668203,6.598145667601844
21.6,7.2,7.4
18.073332480333804,7.726667519666198,8.026667519666198
23.1,7.6,7.7
31.46117649017461,7.438823509825391,7.738823509825391
9.795834318161733,7.004165681838268,7.604165681838268
29.079529515918406,8.0,8.179529515918407
12.223769096797806,6.976230903202194,7.147538193595612
12.863524333147723,6.8090162220984825,7.254508111049241
4.993098948082562,6.846549474041281,6.946549474041281
18.9,7.3,7.6
15.947392693233448,7.647392693233449,7.8736963466167245
165.64287974824433,7.985722264086231,8.05715748415809
73.86985783869937,7.902748782276089,8.345213241950933
21.192361505500855,7.684723011001709,8.061807527504271
4.9,6.338258032357063,6.885225902928809
8.226453269838979,7.336773365080511,7.689679904758467
28.027217433496624,7.090869595354731,7.24539135256757
8.730652287641657,7.2,7.5693477123583435
61.93469069806755,8.233209936539314,8.466790063460687
20.068360741098438,7.5,7.765819629450782
14.4,7.321707967336388,7.5
62.999062953045325,7.578610708404157,7.956284369853638
9.5,6.864185995885536,7.235814004114465
12.62880511283572,7.385870075223813,7.757064962388093
31.827237004935146,8.056809251233787,8.156809251233787
13.0,6.966300734614178,7.3
171.20972347061954,8.59032359276087,9.09032359276087
61.01888267226958,8.21547858039247,8.32755306890783
31.089303889659686,7.270232036780104,7.367558009195026
78.8,7.9,8.2
10.465952624057529,7.0170236879712355,7.3
22.9,7.9,8.1
81.65822884955703,8.412656725664446,8.583542300885927
17.920709491817657,7.0,7.337871524547029
9.715232778566268,7.084767221433732,7.684767221433733
14.4,6.2,6.7
27.3,8.1,8.1
14.781213531449296,7.8,8.1
20.360329180571494,7.460329180571494,7.760329180571494
24.805319823701016,7.8053198237010175,7.615959471103053
3.335829893382533,6.111943297794178,6.982085053308733
18.9,7.1358211407730145,7.435821140773014
57.450674744139064,8.025337372069531,8.1
9.197062668076287,7.0,7.6
12.623915877778224,6.7,6.895663511112897
111.16700914072554,8.546926264471317,8.734631322356583
43.6,7.8,8.0
12.235540882525765,6.9644591174742345,7.171081765051531
23.268388062884522,7.412258708589681,7.5
30.7,7.6330784030981675,7.866156806196336
10.979501879047318,7.359003758094637,7.6
22.9,7.9,8.1
20.93802654285669,7.438026542856691,7.6
9.179215022358914,6.979215022358915,7.420784977641086
18.9,7.3,7.6
1.5890882234795318,6.742426480433724,6.7684852960867445
9.972376267502485,7.1,7.4
22.001834667614755,7.209173338073776,7.309173338073776
108.95092267435254,8.552726518091525,8.763632590457629
15.9,7.6,7.7
64.47223795243903,8.30167138573171,8.450835692865855
9.871436217039966,6.564281891480017,7.071436217039965
11.08098601873606,7.238027962527883,7.519013981263941
11.905260475041356,6.594739524958644,6.710520950082711
10.966265985898298,7.3325319717965955,7.6
9.2,7.082505649022784,7.627501883007595
8.461643902711886,7.246118699096038,7.746118699096038
14.318188677819942,7.087874214786706,7.393937107393353
20.9,6.9,7.1
13.861980688352432,7.207028967471353,7.438019311647569
10.6,7.3,7.6
24.800537510766205,7.800537510766206,7.601612532298617
18.876974907928947,7.276974907928948,7.530924723786845
38.99554361765513,7.213369147034604,7.704456382344868
71.2,7.8,7.8
17.820766680031,7.5,7.9396166599845
43.31330596722865,7.823891169397612,8.023891169397613
74.1,7.5,8.0
8.905092880368516,6.994907119631485,7.2
12.188693060896334,7.5,7.8
10.324181718043542,7.075818281956458,7.262090859021771
11.79286602870149,6.207133971298512,6.592866028701488
40.1,8.1,8.2
17.7,8.1,8.2
9.881969206457722,7.2,7.518030793542278
4.17070102824308,6.083439177405536,6.4292989717569204
22.9,8.031737660991215,8.187825107327477
11.127207683852998,7.145584632294004,7.445584632294004
4.9,7.203733324692867,7.351866662346434
1.930697598196613,7.048837336338978,7.310232532732204
142.4611195971794,8.334869795804694,8.702304693707042
18.5,7.6,7.972600187389266
19.50050186306749,7.2010037261349815,7.5
11.7,7.152723266075391,7.605446532150783
22.9,7.678371659281815,8.039185829640907
43.42955688223476,7.5954682586817155,7.6932023880225735
29.02177866279621,7.9782213372037925,8.089110668601895
25.618076811947986,7.545384541298659,7.827307729350671
7.650176399950072,6.600352799900145,6.900352799900145
14.759332593000142,7.677997779000425,7.977997779000424
25.318791991528443,7.41879199152844,7.81879199152844
9.2,7.0,7.495492056653589
22.234264756159018,7.512353008212024,7.1438234958939875
74.84740869844325,8.2,8.41641460824908
2.1355099236581383,6.624183778628198,7.351632442743604
9.3,6.717609547133059,7.035219094266119
15.9,7.6,7.7
30.693485216121456,7.4,7.4
43.107095024697884,7.208514029637461,7.11277104445619
166.80996576582947,8.397634976175107,8.812330789654364
31.233938696578523,8.0,8.246424521368592
18.5,7.6,7.871008211290391
29.06983111572276,7.579324462891029,7.779324462891029
14.360479407369004,7.179041185261994,7.618561777892991
17.96702775719848,7.795289679599783,8.090579359199566
21.003294731857398,7.306589463714793,7.406589463714793
47.267926846609726,7.9,8.121441244838131
13.629155618731826,7.55626657190226,7.585422190634087
10.6,7.3,7.6
10.461999987434359,7.3,7.669000006282821
14.730388051329669,7.8,8.1
165.4,7.9,7.9
23.35626976812288,7.090674420307203,7.146944188430084
18.9,7.3,7.6
128.5619786071736,8.405431627546628,8.681789534433287
9.8,7.2,7.6
14.360306430617053,7.280919291851155,7.4603064306170515
19.049377650747363,7.8,8.1
12.321557914199659,6.9,7.256884171600683
7.175397108385256,6.862301445807372,7.4
23.1,7.6551990302120725,7.7
21.6,7.2,7.4
20.2,7.5,7.7
18.5,7.6,8.0
22.0,7.2,7.3
9.402936723424288,6.802936723424288,7.102936723424288
