Year,Popularity,Vote_Count,Vote_Average,IMDb_Rating
1985,24.677,1567,8.1,8.2
1942,9.28,102,7.3,7.9
1942,9.28,102,7.3,7.9
1942,9.28,102,7.3,7.9
2007,143.77,17240,7.8,8.1
2004,18.529,2001,7.4,7.7
2004,18.529,2001,7.4,7.7
2004,18.529,2001,7.4,7.7
1942,8.059,51,6.4,6.6
1954,31.191,6563,8.35,8.5
1954,31.191,6563,8.35,8.5
1940,21.161,1777,7.9,8.1
1940,21.161,1777,7.9,8.1
1940,21.161,1777,7.9,8.1
1940,21.161,1777,7.9,8.1
1940,21.161,1777,7.9,8.1
1940,21.161,1777,7.9,8.1
1994,23.987,1406,7.919,8.1
1994,23.987,1406,7.919,8.1
1994,23.987,1406,7.919,8.1
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
1981,12.98,333,6.9,7.3
2000,19.654,10075,8.0,8.3
1980,3.337,42,6.5,7.1
1980,3.337,42,6.5,7.1
1983,1.146,22,6.5,6.8
1983,1.146,22,6.5,6.8
1932,1.864,4,6.8,6.0
1990,12.73,304,6.658,7.2
1990,12.73,304,6.658,7.2
1990,12.73,304,6.658,7.2
2008,34.2,3830,6.985,7.3
1956,7.249,89,7.1,7.4
2019,17.722,2515,7.43,7.5
1947,5.167,63,7.2,7.2
1942,4.334,70,6.9,7.0
2002,20.302,3661,7.4,7.7
2002,20.302,3661,7.4,7.7
1946,4.475,41,6.6,7.1
1995,13.707,642,6.702,6.9
1976,51.292,7940,7.8,8.1
1976,51.292,7940,7.8,8.1
1976,51.292,7940,7.8,8.1
1976,51.292,7940,7.8,8.1
1976,51.292,7940,7.8,8.1
1976,51.292,7940,7.8,8.1
1976,51.292,7940,7.8,8.1
1954,3.593,12,5.3,6.6
2018,15.931,3909,7.645,7.7
2018,15.931,3909,7.645,7.7
2018,15.931,3909,7.645,7.7
2018,15.931,3909,7.645,7.7
2018,15.931,3909,7.645,7.7
2018,15.931,3909,7.645,7.7
1953,26.838,2063,7.9,8.0
1953,26.838,2063,7.9,8.0
1953,26.838,2063,7.9,8.0
1953,26.838,2063,7.9,8.0
1953,26.838,2063,7.9,8.0
2017,18.386,1282,6.344,6.5
1929,2.852,15,6.3,5.7
1929,2.852,15,6.3,5.7
1936,6.902,30,6.2,6.5
1936,6.902,30,6.2,6.5
1936,6.902,30,6.2,6.5
1968,20.926,679,7.4,7.6
1968,20.926,679,7.4,7.6
1968,20.926,679,7.4,7.6
2015,19.668,9229,8.013,8.1
2015,19.668,9229,8.013,8.1
2015,19.668,9229,8.013,8.1
2015,19.668,9229,8.013,8.1
1959,5.605,126,6.8,7.6
1959,5.605,126,6.8,7.6
1959,5.605,126,6.8,7.6
1959,5.605,126,6.8,7.6
1959,5.605,126,6.8,7.6
1968,27.71,3977,7.8,8.0
1935,5.427,73,7.062,7.6
1985,16.771,584,6.9,7.2
1985,16.771,584,6.9,7.2
1988,11.025,311,7.5,7.6
1988,11.025,311,7.5,7.6
2023,11.504,182,6.6,6.5
1970,8.751,157,7.1,7.4
1970,8.751,157,7.1,7.4
1970,8.751,157,7.1,7.4
1954,24.806,1241,7.503,7.6
1954,24.806,1241,7.503,7.6
1954,24.806,1241,7.503,7.6
1927,2.437,32,6.8,7.2
1927,2.437,32,6.8,7.2
1943,10.554,133,7.214,7.5
1943,10.554,133,7.214,7.5
1945,2.776,7,5.2,6.3
1986,14.181,358,7.0,7.4
1986,14.181,358,7.0,7.4
1978,5.46,69,6.6,7.2
1978,5.46,69,6.6,7.2
1978,5.46,69,6.6,7.2
1950,29.187,217,6.5,6.8
1936,8.264,72,6.6,7.1
1936,8.264,72,6.6,7.1
1936,8.264,72,6.6,7.1
1949,1.958,4,4.5,5.7
1949,7.815,138,6.4,7.0
1929,1.103,11,5.182,5.4
1946,3.427,15,5.7,6.4
1977,22.861,1923,6.73,6.8
1973,6.066,85,6.571,6.9
1973,6.066,85,6.571,6.9
1998,73.675,16003,8.2,8.6
1998,73.675,16003,8.2,8.6
1998,73.675,16003,8.2,8.6
1998,73.675,16003,8.2,8.6
1998,73.675,16003,8.2,8.6
1957,9.755,129,6.6,7.0
1957,9.755,129,6.6,7.0
1957,9.755,129,6.6,7.0
1957,9.755,129,6.6,7.0
1957,9.755,129,6.6,7.0
1957,9.755,129,6.6,7.0
1975,7.992,245,7.5,7.6
1992,43.867,3468,7.789,8.0
1992,43.867,3468,7.789,8.0
1992,43.867,3468,7.789,8.0
1992,43.867,3468,7.789,8.0
1993,108.119,16099,8.567,9.0
1993,108.119,16099,8.567,9.0
1993,108.119,16099,8.567,9.0
1993,108.119,16099,8.567,9.0
1993,108.119,16099,8.567,9.0
1993,108.119,16099,8.567,9.0
2003,13.896,835,7.051,7.3
2003,13.896,835,7.051,7.3
2003,13.896,835,7.051,7.3
1964,7.931,105,7.2,7.8
1993,23.136,572,7.1,7.4
1966,14.475,362,7.29,7.6
1996,12.215,655,7.5,8.0
1996,12.215,655,7.5,8.0
1996,12.215,655,7.5,8.0
1996,12.215,655,7.5,8.0
1996,12.215,655,7.5,8.0
2014,14.173,2197,7.394,7.5
1995,48.097,1694,7.425,7.7
1995,48.097,1694,7.425,7.7
1995,48.097,1694,7.425,7.7
1995,48.097,1694,7.425,7.7
1995,48.097,1694,7.425,7.7
1958,7.058,112,6.9,7.4
1958,7.058,112,6.9,7.4
1958,7.058,112,6.9,7.4
1958,7.058,112,6.9,7.4
1958,7.058,112,6.9,7.4
2024,63.916,25,6.7,7.1
1941,11.444,208,7.204,7.7
1941,11.444,208,7.204,7.7
1941,11.444,208,7.204,7.7
1941,11.444,208,7.204,7.7
1941,11.444,208,7.204,7.7
1941,11.444,208,7.204,7.7
1973,18.841,1943,7.528,7.7
1976,7.952,136,7.5,7.8
1976,7.952,136,7.5,7.8
1976,7.952,136,7.5,7.8
1954,19.639,537,7.159,7.3
1954,19.639,537,7.159,7.3
1964,9.763,198,7.25,7.8
1989,27.082,916,6.9,7.2
2001,12.101,784,7.0,7.3
2000,12.627,586,6.7,6.9
1993,8.796,274,6.9,7.3
1993,8.796,274,6.9,7.3
1998,20.851,3005,6.9,7.1
1998,20.851,3005,6.9,7.1
1998,20.851,3005,6.9,7.1
1998,20.851,3005,6.9,7.1
1998,20.851,3005,6.9,7.1
1998,20.851,3005,6.9,7.1
1998,20.851,3005,6.9,7.1
1975,8.846,216,5.979,6.4
1975,8.846,216,5.979,6.4
1975,8.846,216,5.979,6.4
1953,16.537,615,7.4,7.6
1953,16.537,615,7.4,7.6
1953,16.537,615,7.4,7.6
1953,16.537,615,7.4,7.6
1953,16.537,615,7.4,7.6
1931,14.561,202,6.9,7.3
1931,14.561,202,6.9,7.3
1931,14.561,202,6.9,7.3
1995,16.612,97,6.7,7.1
1932,6.708,114,5.8,6.3
1949,14.561,357,6.8,7.2
1996,10.28,653,7.4,7.6
1996,10.28,653,7.4,7.6
1996,10.28,653,7.4,7.6
1996,10.28,653,7.4,7.6
1996,10.28,653,7.4,7.6
1965,7.131,89,6.5,7.0
1965,7.131,89,6.5,7.0
1965,7.131,89,6.5,7.0
1965,7.131,89,6.5,7.0
1965,7.131,89,6.5,7.0
1989,7.591,95,6.3,7.2
1947,12.746,248,7.8,8.0
1993,16.261,600,7.213,7.6
1951,6.676,73,6.0,6.8
2001,141.734,17336,7.745,7.9
2015,62.776,8697,7.41,7.7
2004,14.357,1678,7.1,7.5
2004,14.357,1678,7.1,7.5
2004,14.357,1678,7.1,7.5
2004,14.357,1678,7.1,7.5
2004,14.357,1678,7.1,7.5
2016,28.123,3064,7.127,7.2
1983,14.317,324,6.954,7.1
1983,14.317,324,6.954,7.1
1983,14.317,324,6.954,7.1
1983,14.317,324,6.954,7.1
2012,38.389,12028,7.143,7.7
2012,38.389,12028,7.143,7.7
2012,38.389,12028,7.143,7.7
2012,38.389,12028,7.143,7.7
2012,38.389,12028,7.143,7.7
2012,38.389,12028,7.143,7.7
2012,38.389,12028,7.143,7.7
1944,4.486,48,6.5,7.5
1944,4.486,48,6.5,7.5
1944,4.486,48,6.5,7.5
1944,4.486,48,6.5,7.5
1944,4.486,48,6.5,7.5
2024,60.818,81,7.457,7.7
2024,60.818,81,7.457,7.7
1952,32.366,3176,8.1,8.3
1946,2.111,14,6.5,7.2
1948,3.988,43,7.1,7.4
1993,20.539,326,6.425,6.8
1930,3.336,21,6.0,6.3
1930,3.336,21,6.0,6.3
1930,3.336,21,6.0,6.3
2012,42.36,15275,7.247,7.8
1993,30.677,2362,6.736,6.8
1999,29.757,6834,7.2,7.3
1972,10.973,619,7.7,8.0
1972,10.973,619,7.7,8.0
1972,10.973,619,7.7,8.0
1996,13.746,786,7.527,8.0
1996,13.746,786,7.527,8.0
2008,30.729,10632,7.7,8.0
2008,30.729,10632,7.7,8.0
2008,30.729,10632,7.7,8.0
2008,30.729,10632,7.7,8.0
1947,3.051,21,6.0,6.3
1932,2.386,20,6.0,6.9
1999,8.706,138,6.036,6.7
1943,3.078,21,5.5,7.4
1943,3.078,21,5.5,7.4
1943,3.078,21,5.5,7.4
1958,6.635,127,6.909,7.3
1958,6.635,127,6.909,7.3
1958,6.635,127,6.909,7.3
1959,29.066,3509,8.094,8.2
1959,29.066,3509,8.094,8.2
1959,29.066,3509,8.094,8.2
1956,11.094,163,7.239,7.5
2003,23.623,1601,6.6,6.7
1971,6.585,90,6.9,6.9
1960,2.154,35,6.6,7.4
1960,2.154,35,6.6,7.4
1960,2.154,35,6.6,7.4
1960,2.154,35,6.6,7.4
1960,2.154,35,6.6,7.4
1982,12.255,858,7.334,7.5
1982,12.255,858,7.334,7.5
1982,12.255,858,7.334,7.5
1927,1.057,2,5.5,6.2
1948,11.017,180,6.742,7.3
2020,20.672,2562,7.716,7.7
2020,20.672,2562,7.716,7.7
2020,20.672,2562,7.716,7.7
2020,20.672,2562,7.716,7.7
1972,6.958,49,7.429,7.5
1972,6.958,49,7.429,7.5
1972,6.958,49,7.429,7.5
1958,9.614,107,6.1,6.8
1960,42.027,2162,7.546,7.9
1960,42.027,2162,7.546,7.9
1927,6.529,95,7.305,7.6
1945,18.506,889,7.4,7.5
1945,18.506,889,7.4,7.5
1945,18.506,889,7.4,7.5
1945,18.506,889,7.4,7.5
2021,16.657,1649,6.8,6.5
1984,21.745,1360,6.253,6.3
1961,11.481,272,7.5,7.7
1961,11.481,272,7.5,7.7
2015,19.984,8264,7.816,8.1
2015,19.984,8264,7.816,8.1
2015,19.984,8264,7.816,8.1
2015,19.984,8264,7.816,8.1
2015,19.984,8264,7.816,8.1
1940,1.248,9,6.8,6.7
1937,8.283,114,7.0,7.7
1937,8.283,114,7.0,7.7
1937,8.283,114,7.0,7.7
1939,23.577,1121,7.6,7.8
1939,23.577,1121,7.6,7.8
1939,23.577,1121,7.6,7.8
1939,23.577,1121,7.6,7.8
1956,1.53,4,5.0,6.1
1953,13.437,607,7.691,7.9
1953,13.437,607,7.691,7.9
1953,13.437,607,7.691,7.9
1988,14.662,383,7.595,7.3
1986,25.871,5931,7.9,8.1
1986,21.594,1493,7.1,7.3
1977,117.248,20840,8.203,8.6
1977,117.248,20840,8.203,8.6
1977,117.248,20840,8.203,8.6
1977,117.248,20840,8.203,8.6
1968,5.793,223,6.922,6.5
1968,5.793,223,6.922,6.5
1984,12.876,877,6.9,7.0
1979,7.264,58,6.4,6.4
1979,7.264,58,6.4,6.4
1932,1.699,22,6.3,6.7
1989,21.842,661,7.213,7.3
1937,4.982,83,6.9,7.4
1937,4.982,83,6.9,7.4
2015,11.893,4134,6.774,7.2
2015,11.893,4134,6.774,7.2
2014,14.939,3082,7.5,7.5
2015,36.059,3916,7.8,7.8
1951,14.639,1702,7.7,7.9
1927,2.624,52,7.0,7.3
1928,2.624,52,7.0,7.3
1987,7.446,73,5.9,6.4
1952,6.319,126,7.3,7.5
1952,6.319,126,7.3,7.5
1952,6.319,126,7.3,7.5
1959,8.298,285,7.3,7.5
1959,8.298,285,7.3,7.5
1938,3.259,15,5.2,6.6
1961,3.772,25,6.7,7.5
1961,3.772,25,6.7,7.5
1971,11.761,146,6.7,7.2
1973,1.323,12,5.6,6.4
1973,1.323,12,5.6,6.4
1941,2.726,24,6.9,7.1
1971,8.645,120,6.6,7.5
1971,8.645,120,6.6,7.5
1971,8.645,120,6.6,7.5
1941,4.309,22,5.4,5.6
1927,11.922,812,7.8,8.1
1927,11.922,812,7.8,8.1
1960,1.097,14,6.0,6.7
1950,24.252,2620,8.3,8.4
1950,24.252,2620,8.3,8.4
1950,24.252,2620,8.3,8.4
1950,24.252,2620,8.3,8.4
1950,24.252,2620,8.3,8.4
1950,24.252,2620,8.3,8.4
1950,24.252,2620,8.3,8.4
1941,10.261,814,7.1,7.3
1930,4.352,47,6.1,6.8
2007,28.33,5917,7.186,7.3
1999,9.909,506,6.778,7.2
1999,9.909,506,6.778,7.2
1962,9.51,117,6.8,7.3
1962,9.51,117,6.8,7.3
1962,9.51,117,6.8,7.3
1985,5.273,54,6.574,7.0
1984,5.797,73,5.719,5.9
2005,14.668,1363,6.424,6.9
2005,14.668,1363,6.424,6.9
1930,6.926,161,7.106,7.4
1942,0.988,11,6.5,6.8
2002,16.468,1307,7.584,7.9
2002,16.468,1307,7.584,7.9
1941,2.26,6,5.4,6.6
2022,26.186,1283,7.1,7.4
2022,26.186,1283,7.1,7.4
2022,26.186,1283,7.1,7.4
2022,26.186,1283,7.1,7.4
2022,26.186,1283,7.1,7.4
1976,58.686,12401,8.135,8.2
1976,58.686,12401,8.135,8.2
1976,58.686,12401,8.135,8.2
1958,15.659,89,6.8,7.1
1958,15.659,89,6.8,7.1
1942,2.578,5,5.8,6.1
1983,13.291,136,6.688,7.3
1983,13.291,136,6.688,7.3
1983,13.291,136,6.688,7.3
1983,13.291,136,6.688,7.3
1988,16.568,514,6.056,6.0
1991,79.001,13062,8.1,8.6
1983,14.768,762,7.1,7.4
1983,14.768,762,7.1,7.4
1983,14.768,762,7.1,7.4
1983,14.768,762,7.1,7.4
1983,14.768,762,7.1,7.4
1983,14.768,762,7.1,7.4
1983,14.768,762,7.1,7.4
1980,13.395,342,7.07,7.3
1980,13.395,342,7.07,7.3
1980,13.395,342,7.07,7.3
1938,5.148,68,6.5,6.8
1983,9.025,124,6.434,6.9
1941,5.85,81,7.0,7.2
1964,9.273,313,7.4,7.1
1962,9.069,171,6.424,6.6
1959,14.27,2159,8.0,8.0
1961,7.68,180,6.5,6.8
1989,29.097,3015,7.356,7.5
1988,12.72,232,6.2,6.7
1988,12.72,232,6.2,6.7
1988,12.72,232,6.2,6.7
1988,18.609,609,7.034,7.1
1938,17.884,754,7.5,7.9
1934,1.703,9,4.9,6.0
1934,1.703,9,4.9,6.0
1951,15.322,961,7.4,7.7
1951,15.322,961,7.4,7.7
1951,15.322,961,7.4,7.7
1993,17.949,1110,7.0,7.2
1993,17.949,1110,7.0,7.2
1965,10.031,137,7.1,7.0
1960,15.019,347,7.1,6.8
1960,15.019,347,7.1,6.8
1960,15.019,347,7.1,6.8
1964,5.07,73,6.7,7.3
1960,4.642,29,7.1,7.5
1960,22.928,2353,8.194,8.3
1960,22.928,2353,8.194,8.3
1960,22.928,2353,8.194,8.3
1960,22.928,2353,8.194,8.3
1960,22.928,2353,8.194,8.3
1960,22.928,2353,8.194,8.3
1960,22.928,2353,8.194,8.3
1997,8.067,143,6.3,7.2
2024,88.528,415,6.896,7.1
2024,88.528,415,6.896,7.1
1974,3.747,22,5.8,6.9
2011,20.394,3270,7.456,7.8
2011,20.394,3270,7.456,7.8
2011,20.394,3270,7.456,7.8
2011,20.394,3270,7.456,7.8
2011,20.394,3270,7.456,7.8
2011,20.394,3270,7.456,7.8
1950,11.127,482,7.478,7.8
1950,11.127,482,7.478,7.8
1950,11.127,482,7.478,7.8
2007,24.655,2516,7.0,7.5
2007,24.655,2516,7.0,7.5
2004,27.62,5372,7.223,7.5
2004,27.62,5372,7.223,7.5
2004,27.62,5372,7.223,7.5
2004,27.62,5372,7.223,7.5
2004,27.62,5372,7.223,7.5
2004,27.62,5372,7.223,7.5
2004,27.62,5372,7.223,7.5
1937,8.639,309,7.217,7.7
1937,8.639,309,7.217,7.7
1937,8.639,309,7.217,7.7
1937,8.639,309,7.217,7.7
1947,9.476,125,6.9,7.2
1957,1.237,8,6.6,7.2
1952,8.304,255,7.3,7.8
1952,8.304,255,7.3,7.8
1952,8.304,255,7.3,7.8
1956,11.208,244,7.115,7.5
1956,11.208,244,7.115,7.5
1956,11.208,244,7.115,7.5
1956,11.208,244,7.115,7.5
1963,1.559,16,5.2,6.0
2018,38.42,4055,7.135,7.2
2022,23.945,2820,7.448,7.7
2022,23.945,2820,7.448,7.7
2022,23.945,2820,7.448,7.7
2022,23.945,2820,7.448,7.7
2022,23.945,2820,7.448,7.7
2022,23.945,2820,7.448,7.7
2022,23.945,2820,7.448,7.7
2003,10.114,370,7.1,7.5
1954,9.776,229,6.771,6.9
1928,1.21,1,7.0,7.1
1949,4.042,47,6.8,7.0
1934,2.063,19,6.0,6.9
1934,2.063,19,6.0,6.9
1968,13.814,789,7.9,8.1
1968,13.814,789,7.9,8.1
1945,6.132,137,6.8,7.2
1945,6.132,137,6.8,7.2
1945,6.132,137,6.8,7.2
1945,6.132,137,6.8,7.2
1982,13.361,159,6.2,6.1
1964,3.233,38,7.3,7.6
1946,12.042,657,7.8,8.1
1946,12.042,657,7.8,8.1
1946,12.042,657,7.8,8.1
1946,12.042,657,7.8,8.1
1983,13.629,597,6.8,7.1
1983,13.629,597,6.8,7.1
1983,13.629,597,6.8,7.1
1958,14.251,356,7.584,7.9
1959,1.919,9,4.6,6.1
1929,4.173,42,6.667,7.1
1929,4.173,42,6.667,7.1
1929,1.417,9,5.8,5.6
2015,37.63,9077,7.354,7.8
2015,37.63,9077,7.354,7.8
2015,37.63,9077,7.354,7.8
2015,37.63,9077,7.354,7.8
2017,25.223,2441,7.3,7.5
1952,6.479,89,6.5,6.9
1952,6.479,89,6.5,6.9
1947,11.771,245,7.039,7.6
1947,11.771,245,7.039,7.6
2006,16.063,1110,5.62,5.6
1979,14.608,489,5.833,6.0
1979,13.401,293,7.043,7.3
1942,11.767,84,6.4,6.7
2009,50.858,6408,7.7,7.6
2009,50.858,6408,7.7,7.6
1940,5.386,40,5.7,6.2
1946,8.512,154,6.6,7.1
1980,36.201,1844,6.17,5.8
1951,1.448,7,6.6,7.2
1951,1.448,7,6.6,7.2
1956,1.081,5,5.6,6.5
1956,1.081,5,5.6,6.5
1984,4.81,42,5.5,6.2
1978,12.498,392,6.728,6.8
1957,22.907,2120,7.8,8.1
1957,22.907,2120,7.8,8.1
1957,22.907,2120,7.8,8.1
1957,22.907,2120,7.8,8.1
1957,22.907,2120,7.8,8.1
1995,24.815,2176,7.717,7.6
1928,7.572,141,5.2,5.6
1928,7.572,141,5.2,5.6
1928,7.572,141,5.2,5.6
1958,8.514,43,6.6,6.8
2024,191.374,115,5.6,8.1
2024,191.374,115,5.6,8.1
2024,191.374,115,5.6,8.1
2024,191.374,115,5.6,8.1
2024,191.374,115,5.6,8.1
2024,191.374,115,5.6,8.1
2024,191.374,115,5.6,8.1
1938,2.969,9,6.4,6.6
1978,8.417,114,7.2,7.2
1954,12.898,334,7.145,7.7
1954,12.898,334,7.145,7.7
1954,12.898,334,7.145,7.7
1963,6.142,42,6.5,6.7
1963,6.142,42,6.5,6.7
1963,6.142,42,6.5,6.7
1963,2.05,11,6.2,6.3
1964,5.771,45,7.0,7.4
1931,4.895,55,7.1,7.3
1931,4.895,55,7.1,7.3
1931,4.895,55,7.1,7.3
1961,12.994,351,7.718,7.7
1961,12.994,351,7.718,7.7
1979,13.199,461,7.155,7.4
1979,13.199,461,7.155,7.4
1979,13.199,461,7.155,7.4
1941,1.12,7,6.6,6.0
1999,17.956,1168,7.056,7.4
1999,17.956,1168,7.056,7.4
1999,17.956,1168,7.056,7.4
1999,17.956,1168,7.056,7.4
1938,6.111,27,6.3,7.1
1938,6.111,27,6.3,7.1
1938,6.111,27,6.3,7.1
1994,27.2,1146,6.681,6.7
1965,9.848,200,7.325,7.5
1965,9.848,200,7.325,7.5
1986,23.863,1366,6.85,7.0
1986,23.863,1366,6.85,7.0
1986,23.863,1366,6.85,7.0
1985,20.528,1798,7.8,7.7
1985,20.528,1798,7.8,7.7
1985,20.528,1798,7.8,7.7
1985,20.528,1798,7.8,7.7
1985,20.528,1798,7.8,7.7
1985,20.528,1798,7.8,7.7
2023,24.665,282,7.1,6.8
2005,17.224,1513,6.997,7.3
2005,17.224,1513,6.997,7.3
1943,3.818,20,5.8,6.7
2000,9.709,241,6.637,6.9
2000,9.709,241,6.637,6.9
1974,19.461,1769,7.515,7.8
1974,19.461,1769,7.515,7.8
2003,9.567,350,6.7,6.9
1945,1.999,33,7.1,7.3
1945,1.999,33,7.1,7.3
1954,7.219,81,6.9,7.2
1954,7.219,81,6.9,7.2
1954,7.219,81,6.9,7.2
1954,7.219,81,6.9,7.2
1954,7.219,81,6.9,7.2
1927,8.506,174,7.601,8.1
1996,13.789,500,6.571,6.8
1996,13.789,500,6.571,6.8
1935,3.784,15,6.2,6.5
1992,12.99,749,6.83,7.2
1992,12.99,749,6.83,7.2
1992,12.99,749,6.83,7.2
1992,12.99,749,6.83,7.2
1992,12.99,749,6.83,7.2
2008,57.761,12884,7.59,7.8
2008,57.761,12884,7.59,7.8
2008,57.761,12884,7.59,7.8
2008,57.761,12884,7.59,7.8
2008,57.761,12884,7.59,7.8
2008,57.761,12884,7.59,7.8
2015,22.277,5762,7.572,7.1
2015,22.277,5762,7.572,7.1
1935,3.999,18,6.2,6.6
1960,1.833,11,6.7,7.3
2008,146.942,33326,8.519,9.0
2008,146.942,33326,8.519,9.0
1975,11.022,94,6.3,7.0
1975,11.022,94,6.3,7.0
1987,8.4,157,6.9,7.2
1978,29.017,3843,8.0,8.1
1978,29.017,3843,8.0,8.1
1978,29.017,3843,8.0,8.1
1978,29.017,3843,8.0,8.1
1978,29.017,3843,8.0,8.1
1978,29.017,3843,8.0,8.1
1978,29.017,3843,8.0,8.1
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
1958,9.838,272,7.2,7.6
2006,69.617,15055,8.16,8.5
2006,69.617,15055,8.16,8.5
2006,69.617,15055,8.16,8.5
2006,69.617,15055,8.16,8.5
2011,17.407,2804,6.84,7.3
2011,17.407,2804,6.84,7.3
2011,17.407,2804,6.84,7.3
2011,17.407,2804,6.84,7.3
1941,5.627,57,7.728,7.6
1941,5.627,57,7.728,7.6
1927,0.88,1,5.0,6.2
2006,69.506,12136,7.395,6.9
1929,1.499,8,6.4,6.0
1959,20.527,352,7.2,7.4
1959,20.527,352,7.2,7.4
1959,20.527,352,7.2,7.4
1959,20.527,352,7.2,7.4
1959,20.527,352,7.2,7.4
1967,24.421,1207,7.593,7.7
2017,16.27,3533,7.11,7.3
1928,1.909,22,5.3,6.2
1928,1.909,22,5.3,6.2
1928,1.909,22,5.3,6.2
2007,12.031,1174,7.6,8.0
2007,12.031,1174,7.6,8.0
2007,12.031,1174,7.6,8.0
1929,3.909,49,6.3,6.7
1929,3.909,49,6.3,6.7
1929,3.909,49,6.3,6.7
1983,6.115,68,6.7,7.5
1983,6.115,68,6.7,7.5
1983,6.115,68,6.7,7.5
1983,6.115,68,6.7,7.5
1983,6.115,68,6.7,7.5
1956,5.977,33,6.152,6.9
1947,5.38,43,7.0,6.9
1954,11.717,90,6.433,6.5
1972,8.398,112,7.5,7.5
1972,8.398,112,7.5,7.5
1972,8.398,112,7.5,7.5
1999,11.596,246,6.6,7.0
1999,11.596,246,6.6,7.0
1996,21.558,2201,7.2,7.4
1996,21.558,2201,7.2,7.4
1996,21.558,2201,7.2,7.4
1996,21.558,2201,7.2,7.4
1996,21.558,2201,7.2,7.4
1996,21.558,2201,7.2,7.4
1996,21.558,2201,7.2,7.4
1960,3.094,48,6.1,7.0
1973,69.708,8031,7.73,8.1
1973,69.708,8031,7.73,8.1
1973,69.708,8031,7.73,8.1
1973,69.708,8031,7.73,8.1
1973,69.708,8031,7.73,8.1
1973,69.708,8031,7.73,8.1
2021,11.934,609,6.5,6.6
2022,30.945,2372,7.606,7.5
2022,30.945,2372,7.606,7.5
2022,30.945,2372,7.606,7.5
2022,30.945,2372,7.606,7.5
2022,30.945,2372,7.606,7.5
1989,9.716,335,6.6,6.9
1989,9.716,335,6.6,6.9
1960,2.55,25,5.2,6.5
1960,2.55,25,5.2,6.5
1949,9.281,168,7.2,7.6
1947,9.031,36,6.9,7.2
1947,9.031,36,6.9,7.2
2020,32.04,3231,8.117,8.2
2020,32.04,3231,8.117,8.2
2020,32.04,3231,8.117,8.2
2020,32.04,3231,8.117,8.2
2018,24.253,5529,7.505,7.5
2018,24.253,5529,7.505,7.5
2018,24.253,5529,7.505,7.5
2018,24.253,5529,7.505,7.5
2018,24.253,5529,7.505,7.5
2018,24.253,5529,7.505,7.5
2018,24.253,5529,7.505,7.5
1990,6.982,90,7.011,7.3
2010,25.258,4376,7.389,7.8
2010,25.258,4376,7.389,7.8
2010,25.258,4376,7.389,7.8
2010,25.258,4376,7.389,7.8
2010,25.258,4376,7.389,7.8
2010,25.258,4376,7.389,7.8
1993,21.323,2032,6.7,6.9
1991,13.793,1349,7.3,7.5
1991,13.793,1349,7.3,7.5
1991,13.793,1349,7.3,7.5
1959,5.405,23,6.7,6.9
1968,4.232,23,5.8,6.8
1950,8.936,81,6.3,6.8
1965,12.785,322,7.188,7.5
2017,22.129,2773,7.417,7.6
1980,3.206,39,5.5,5.6
1966,10.164,307,7.199,7.2
1966,10.164,307,7.199,7.2
1966,10.164,307,7.199,7.2
1963,5.027,45,7.5,7.8
1953,1.187,8,6.5,6.5
1971,20.239,1870,7.5,7.7
1971,20.239,1870,7.5,7.7
1971,20.239,1870,7.5,7.7
1971,20.239,1870,7.5,7.7
1971,20.239,1870,7.5,7.7
1981,10.515,213,6.4,6.9
1981,10.515,213,6.4,6.9
1951,3.491,23,5.9,6.5
1976,7.532,167,7.0,7.3
1930,9.376,68,6.6,6.7
1930,9.376,68,6.6,6.7
1930,9.376,68,6.6,6.7
1993,31.351,4296,7.466,7.8
1993,31.351,4296,7.466,7.8
1993,31.351,4296,7.466,7.8
1997,16.452,1648,6.991,7.2
1997,16.452,1648,6.991,7.2
1997,16.452,1648,6.991,7.2
1950,4.0,67,7.1,7.3
1934,7.171,126,6.8,7.4
1936,2.278,19,6.2,6.5
1936,2.278,19,6.2,6.5
1947,8.596,313,7.5,7.8
2011,40.262,7026,7.375,7.8
2011,40.262,7026,7.375,7.8
1971,6.297,133,6.8,7.3
1958,1.463,8,5.9,7.0
1972,176.205,20958,8.689,9.2
1972,176.205,20958,8.689,9.2
1972,176.205,20958,8.689,9.2
1972,176.205,20958,8.689,9.2
1972,176.205,20958,8.689,9.2
1972,176.205,20958,8.689,9.2
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1974,112.575,12647,8.6,9.0
1990,73.636,6268,7.4,7.6
1990,73.636,6268,7.4,7.6
1990,73.636,6268,7.4,7.6
1990,73.636,6268,7.4,7.6
1937,7.088,69,6.268,7.5
1937,7.088,69,6.268,7.5
1937,7.088,69,6.268,7.5
