IMDb_Rating,Popularity,Vote_Average,Category,Winner
7.249715884933417,7.1,6.400113646026633,0,1
7.232487247700534,7.1,6.407005100919786,0,1
6.7,14.457755052853468,6.257755052853467,5,1
6.743202528262129,14.464803792393193,6.243202528262129,0,1
6.7,2.2935727281668803,6.358061038833303,0,1
7.6,9.500048070962949,7.100016023654317,0,1
7.592548857047854,24.3,7.135529314228712,4,1
8.400577299960279,40.38080821994439,8.220346379976169,4,1
7.820109872744267,19.919560509022933,7.479890127255733,0,1
7.7,15.559023265915089,7.3,0,1
7.9,165.4,7.9,1,1
7.593905108408773,15.846952554204387,7.387810216817545,0,1
8.0,13.697168872559732,7.502831127440267,4,1
7.2,8.9,7.0,8,1
8.31568857558569,28.9281038081381,8.0,2,1
7.856480003929403,29.14259200157176,7.656480003929403,5,1
7.897701505340377,15.998850752670188,7.698850752670189,0,1
8.1,19.0,7.8,1,1
8.0,32.7,7.7,2,1
7.311188061654912,17.45594030827456,6.822376123309825,7,1
8.245072683534417,28.95164243882186,8.0,2,1
7.2,8.9,7.0,8,1
7.094253130752011,11.56551878451207,6.6827593922560355,6,1
7.274677663953372,7.925322336046628,6.874677663953372,7,1
7.727943445135559,24.188226219457764,7.2838303354066785,2,1
7.4,9.917351190980424,7.1,6,1
6.966139633706737,13.455379877902246,6.455379877902246,2,1
6.677662186952866,4.9,6.138831093476433,4,1
8.496017797627275,91.92946829755817,8.396017797627275,0,1
7.515087788924639,14.930175577849278,7.492456105537681,1,1
7.6,10.6,7.3,0,1
8.044661981213425,8.88932396242685,7.644661981213425,8,1
8.149023550217024,75.66474727727875,8.021582425759583,4,1
7.774253083284042,22.177240750147874,7.674253083284042,0,1
7.5,9.9,7.2,4,1
7.149054321018734,7.0872635802546835,6.5,0,1
8.36562336580127,78.05469485389429,8.148435048701902,5,1
7.9567879767510465,8.691969941877618,7.5351819651265695,6,1
7.880932439828526,12.219067560171473,7.580932439828526,1,1
7.721364226693852,20.235907319918446,7.421364226693852,0,1
7.9,12.2,7.6,1,1
6.9120560530699064,13.325295964620063,6.512056053069907,6,1
7.772850124581813,22.18144962625456,7.672850124581813,7,1
6.7,11.823178359028935,6.44635671805787,2,1
7.795582688829082,23.03627820744728,7.6,0,1
7.228932466970241,7.1,6.480711688686506,0,1
6.7077640775988785,2.0,6.415528155197757,1,1
8.248661382875888,87.39417436509571,7.9,0,1
7.3,13.0,6.934889007504182,0,1
7.652159939601136,20.587040362393186,7.4,0,1
7.8,11.961654309905454,7.5,1,1
6.7,11.811562345297704,6.423124690595406,0,1
7.762087431970942,6.0,7.265521857992735,8,1
7.046184348127511,11.277106088765066,6.5385530443825335,6,1
6.8756451805549625,3.548709638890075,6.1829032129633585,8,1
7.796024689948827,23.6,7.6,0,1
7.259188577771732,19.652028555570674,6.988782866657597,6,1
8.770405383133719,108.92654062071861,8.554081076626744,2,1
7.882218721776088,18.335562556447826,7.641109360888044,2,1
7.8,18.21122830899373,7.527807077248432,2,1
7.338480361722111,21.230882170332663,7.26151963827789,6,1
8.248937644897067,33.2531870653088,7.948937644897067,2,1
7.6,9.8,7.085921718426473,0,1
6.751874770221126,14.774062614889438,6.548125229778874,0,1
7.272594479797393,7.8,6.986297239898696,3,1
7.546811092099248,5.812755631603006,7.012755631603006,8,1
6.715772877678076,5.857886438839039,6.4157728776780765,0,1
8.270321331798016,33.18903600460595,7.970321331798015,2,1
7.491726077968546,20.683452155937093,7.345863038984273,0,1
6.927385023165013,13.465477004633003,6.465477004633003,4,1
8.182840185114365,22.9,8.02426027767155,1,1
8.073241386481266,29.053517227037467,7.946482772962534,1,1
7.0,7.964498744699814,6.523667503533457,3,1
6.2,1.4607476955438825,5.651401843564894,1,1
8.6,19.0,8.3,1,1
7.53285752303112,6.674643142273339,7.2,8,1
8.7,40.8,8.4,4,1
8.042378866088022,29.327136598264065,7.821189433044011,3,1
8.413398503160392,73.82440099789308,7.982298253687123,0,1
8.083624177899251,165.68378282038975,8.0001586424905,2,1
8.026881155242696,14.548745896504869,7.7268811552426975,3,1
7.773239920113829,38.766199600569145,7.392959680455317,8,1
7.965730466784376,38.4,7.498595700176565,8,1
7.700243818879536,18.449878090560233,7.550121909439769,6,1
7.14280877961494,17.91438244077012,7.0,7,1
9.0,167.1,8.5,1,1
8.5,69.6,8.2,3,1
7.173840477848922,20.924613492616306,6.99845397046523,6,1
7.8,36.554237894348155,7.574293684275307,8,1
7.796306452088587,35.79630645208859,7.628408602784783,7,1
8.04118647404175,18.70593237020875,7.682372948083499,1,1
7.7,15.673921610776274,7.373921610776274,1,1
6.5203667137772685,11.720366713777269,6.279633286222731,0,1
6.99826564955404,9.865510433036027,6.70173435044596,5,1
8.1,19.317320321430497,7.890662948980142,1,1
7.457540938728615,7.98491812254277,7.1150818774572295,8,1
7.502214147547263,11.095571704905474,7.2,0,1
6.216465743373197,1.910977162248798,5.316465743373197,1,1
7.8,12.591011818634783,7.3303372728782605,0,1
7.250429624976811,6.846992625162324,7.0512888749304325,8,1
7.593312723440831,21.1,7.4866254468816615,6,1
7.495186008725746,43.31954778262541,7.463457339150497,7,1
7.7921742281081485,14.309782214864814,7.296087114054075,5,1
8.251228475724348,33.246314572826954,7.951228475724348,2,1
7.74285711500101,22.088571423000204,7.642857115001011,2,1
7.6,18.594079611016287,7.4529601944918555,0,1
7.8,18.1,7.5,1,1
7.377298672130559,14.754597344261118,7.054597344261117,2,1
7.0,9.304855797127432,6.7,6,1
7.7894042789395925,27.2223510697349,7.478808557879185,8,1
7.766801961329988,30.7,7.583400980664995,0,1
8.085730890236084,18.92865445118042,7.771461780472168,4,1
8.5,148.8,8.2,0,1
7.318376188634816,17.95918809431741,7.1,7,1
7.511438023575822,21.1,7.322876047151645,7,1
8.077809953921562,18.02219004607844,7.777809953921563,3,1
7.242928254981744,20.9,6.9,7,1
7.335530963517773,8.935530963517774,7.176312690988151,8,1
7.780605044089011,22.53434174014835,7.6,0,1
7.1394550838107715,9.939455083810772,6.530272458094614,5,1
6.874208511778449,11.223680852964081,6.549472341185633,6,1
7.9,12.2,7.6,1,1
7.45033172713719,14.787417068215703,7.150331727137189,5,1
7.4,21.6,7.2,2,1
7.674522716799932,11.512738641600034,7.474522716799932,4,1
7.771449121988149,12.8,7.428550878011851,0,1
7.5,14.665788698387496,7.4531577396775,8,1
7.555280897704669,37.355280897704674,7.3021123590818675,8,1
7.182059875767659,8.8,6.8,5,1
7.238172537438393,7.461827462561607,6.7,4,1
7.906262229483397,22.9968688852583,7.754696672112548,1,1
6.609357378281577,23.20267353665188,6.706683841629698,3,1
7.440973923644294,14.636104305422824,7.1,2,1
7.735222576704966,18.74655803693476,7.435222576704966,0,1
8.2,47.7,7.9,2,1
7.1,13.271911803481377,6.987647213925502,0,1
8.02079563592894,18.396021820355305,7.641591271857878,2,1
6.712595628672877,4.908397085781918,6.420992714454794,4,1
7.1,20.9,6.9,6,1
7.945483012031553,22.80913835338592,7.6,0,1
7.225691846036862,7.2,6.9770755381105865,4,1
7.6,10.9,7.2,4,1
7.436324445199255,9.036324445199256,7.10911703653383,8,1
8.1,18.0,7.8,6,1
7.164856428558822,5.3198085714117616,6.845047857147059,6,1
7.448663178977509,14.605347284089966,7.245989536932525,8,1
7.303234673812675,10.398921775395776,7.003234673812675,4,1
8.069464530789515,81.49261937438602,8.046309687193009,5,1
8.31149081206462,82.38028600926326,8.211490812064618,0,1
7.717135022047645,50.917135022047646,7.8,4,1
7.3,13.35536131097368,6.921445243894722,4,1
7.3,6.9210010536399205,7.014000702426613,6,1
7.0,7.918770422874093,6.554153051417272,3,1
7.717477319235995,10.978318212823996,7.2,8,1
6.517346294612961,8.765307410774078,6.14132685269352,5,1
7.862551960003199,14.449792159987206,7.562551960003198,5,1
8.126103613193724,43.91525903298431,7.863051806596862,0,1
8.09546807210391,8.99093614420782,7.69546807210391,8,1
7.204983481858892,17.965005506047035,7.0,7,1
7.578786520678618,10.871715360904824,7.185857680452412,4,1
7.7,11.586232038845864,7.2,4,1
7.683136770622197,35.666273541244394,7.483136770622197,0,1
7.531534899050013,11.036930201899974,7.215767449525007,0,1
8.062675884362076,22.9,7.725351768724153,0,1
7.8,12.610403395881143,7.336801131960381,0,1
7.9,29.1,7.7,4,1
7.568896425779717,21.089632141926575,7.479264283853145,7,1
8.5,109.9,8.5,2,1
7.341898490662489,9.316203018675022,6.883796981324978,2,1
7.6426070977626095,10.686964511186952,7.24260709776261,7,1
7.1,13.254803235666424,6.919212942665696,8,1
8.426819490440774,166.21417557613574,8.187356085694967,2,1
7.835020299109073,19.85991880356371,7.464979700890927,0,1
8.070989365929389,78.38071543927052,7.835494682964695,5,1
7.6965992476334435,8.572449435725083,7.448299623816722,8,1
8.202925651775534,78.78683456701009,7.904388477663303,5,1
7.4,14.8,7.1,7,1
7.142647173616668,9.043382065958331,6.913970760425001,6,1
8.2,47.7,7.9,1,1
7.966248394694161,13.598745184082482,7.567503210611679,0,1
