Winner,Category,Genres,Director,Vote_Count,Popularity
False,4,224,250,789,13.814
False,5,224,250,789,13.814
False,0,149,435,137,6.132
False,1,149,435,137,6.132
False,4,149,435,137,6.132
False,6,149,435,137,6.132
False,7,119,122,159,13.361
False,7,219,212,38,3.233
True,0,212,762,657,12.042
True,7,212,762,657,12.042
True,4,212,762,657,12.042
True,6,212,762,657,12.042
False,8,95,430,597,13.629
False,6,95,430,597,13.629
False,5,95,430,597,13.629
True,7,250,762,356,14.251
False,3,149,205,9,1.919
False,0,142,247,42,4.173
False,6,142,247,42,4.173
False,0,118,285,9,1.417
False,7,71,2,9077,37.63
False,4,71,2,9077,37.63
False,6,71,2,9077,37.63
True,2,71,2,9077,37.63
False,5,102,500,2441,25.223
False,7,55,286,89,6.479
False,3,55,286,89,6.479
False,4,97,278,245,11.771
False,6,97,278,245,11.771
False,3,140,85,1110,16.063
False,3,64,223,489,14.608
False,7,58,97,293,13.401
True,3,44,276,84,11.767
True,1,81,372,6408,50.858
False,6,81,372,6408,50.858
False,3,56,745,40,5.386
False,5,143,236,154,8.512
False,3,51,586,1844,36.201
False,1,149,133,7,1.448
False,8,149,133,7,1.448
False,7,223,441,5,1.081
False,5,223,441,5,1.081
False,1,203,319,42,4.81
False,0,216,212,392,12.498
True,0,54,153,2120,22.907
False,7,54,153,2120,22.907
True,3,54,153,2120,22.907
True,4,54,153,2120,22.907
True,6,54,153,2120,22.907
False,1,203,121,2176,24.815
False,1,193,273,141,7.572
False,4,193,273,141,7.572
True,6,193,273,141,7.572
False,7,205,595,43,8.514
False,0,149,84,115,191.374
False,7,149,84,115,191.374
False,8,149,84,115,191.374
False,3,149,84,115,191.374
False,4,149,84,115,191.374
False,6,149,84,115,191.374
False,5,149,84,115,191.374
False,3,34,99,9,2.969
False,0,77,693,114,8.417
False,0,223,182,334,12.898
False,7,223,182,334,12.898
False,6,223,182,334,12.898
False,7,178,538,42,6.142
False,3,178,538,42,6.142
False,4,178,538,42,6.142
False,3,149,270,11,2.05
False,8,149,644,45,5.771
True,0,158,419,55,4.895
False,4,158,419,55,4.895
False,6,158,419,55,4.895
False,8,203,762,351,12.994
False,3,203,762,351,12.994
False,0,220,315,461,13.199
False,1,220,315,461,13.199
False,5,220,315,461,13.199
False,3,233,646,7,1.12
True,7,203,428,1168,17.956
False,4,203,428,1168,17.956
False,6,203,428,1168,17.956
True,2,203,428,1168,17.956
False,0,149,419,27,6.111
False,4,149,419,27,6.111
False,6,149,419,27,6.111
False,1,140,351,1146,27.2
False,1,218,762,200,9.848
False,4,218,762,200,9.848
True,0,217,475,1366,23.863
False,8,217,475,1366,23.863
False,2,217,475,1366,23.863
False,1,149,695,1798,20.528
False,8,149,695,1798,20.528
False,8,149,695,1798,20.528
False,3,149,695,1798,20.528
False,6,149,695,1798,20.528
False,2,149,695,1798,20.528
False,8,192,75,282,24.665
True,8,196,199,1513,17.224
False,2,196,199,1513,17.224
False,1,190,180,20,3.818
False,7,218,634,241,9.709
False,1,218,634,241,9.709
False,6,198,203,1769,19.461
False,5,198,203,1769,19.461
False,7,203,749,350,9.567
False,7,149,296,33,1.999
False,8,149,296,33,1.999
False,0,188,240,81,7.219
True,1,188,240,81,7.219
False,3,188,240,81,7.219
False,4,188,240,81,7.219
False,6,188,240,81,7.219
False,4,203,419,174,8.506
False,8,172,519,500,13.789
False,2,172,519,500,13.789
False,3,48,99,15,3.784
False,0,141,517,749,12.99
False,7,141,517,749,12.99
False,4,141,517,749,12.99
False,6,141,517,749,12.99
True,5,141,517,749,12.99
False,0,165,150,12884,57.761
False,8,165,150,12884,57.761
False,3,165,150,12884,57.761
False,4,165,150,12884,57.761
False,6,165,150,12884,57.761
False,2,165,150,12884,57.761
False,0,73,722,5762,22.277
True,8,73,722,5762,22.277
False,1,203,672,18,3.999
False,8,149,163,11,1.833
True,7,19,116,33326,146.942
False,3,19,116,33326,146.942
False,7,218,378,94,11.022
False,3,218,378,94,11.022
False,2,149,370,157,8.4
False,0,223,490,3843,29.017
True,7,223,490,3843,29.017
False,8,223,490,3843,29.017
False,3,223,490,3843,29.017
True,4,223,490,3843,29.017
True,6,223,490,3843,29.017
False,5,223,490,3843,29.017
False,0,142,683,272,9.838
False,0,142,683,272,9.838
False,7,142,683,272,9.838
False,8,142,683,272,9.838
True,3,142,683,272,9.838
False,4,142,683,272,9.838
False,6,142,683,272,9.838
True,5,142,683,272,9.838
False,7,142,475,15055,69.617
True,4,142,475,15055,69.617
True,6,142,475,15055,69.617
True,2,142,475,15055,69.617
False,0,95,18,2804,17.407
False,4,95,18,2804,17.407
False,6,95,18,2804,17.407
True,2,95,18,2804,17.407
False,7,125,659,57,5.627
False,5,125,659,57,5.627
False,3,203,216,1,0.88
False,1,95,151,12136,69.506
False,1,203,180,8,1.499
False,7,75,245,352,20.527
True,8,75,245,352,20.527
True,3,75,245,352,20.527
False,4,75,245,352,20.527
False,6,75,245,352,20.527
False,7,10,612,1207,24.421
False,2,71,318,3533,16.27
False,1,175,208,22,1.909
False,3,175,208,22,1.909
True,4,175,208,22,1.909
False,3,74,402,1174,12.031
False,4,74,402,1174,12.031
False,2,74,402,1174,12.031
True,1,242,629,49,3.909
False,4,242,629,49,3.909
False,6,242,629,49,3.909
False,0,149,570,68,6.115
False,0,149,570,68,6.115
False,4,149,570,68,6.115
False,6,149,570,68,6.115
False,2,149,570,68,6.115
False,3,77,242,33,5.977
False,8,125,110,43,5.38
False,3,149,491,90,11.717
False,1,179,324,112,8.398
False,4,179,324,112,8.398
False,6,179,324,112,8.398
False,1,196,517,246,11.596
False,3,196,517,246,11.596
False,0,212,42,2201,21.558
False,1,212,42,2201,21.558
True,8,212,42,2201,21.558
True,3,212,42,2201,21.558
True,4,212,42,2201,21.558
True,6,212,42,2201,21.558
False,2,212,42,2201,21.558
False,0,149,727,48,3.094
False,7,230,760,8031,69.708
False,1,230,760,8031,69.708
False,8,230,760,8031,69.708
False,3,230,760,8031,69.708
False,4,230,760,8031,69.708
False,6,230,760,8031,69.708
True,1,80,500,609,11.934
False,7,149,695,2372,30.945
False,1,149,695,2372,30.945
False,4,149,695,2372,30.945
False,6,149,695,2372,30.945
False,5,149,695,2372,30.945
False,1,99,691,335,9.716
False,3,99,691,335,9.716
False,3,102,481,25,2.55
False,5,102,481,25,2.55
False,4,169,96,168,9.281
False,7,102,267,36,9.031
True,1,102,267,36,9.031
True,0,194,202,3231,32.04
False,8,194,202,3231,32.04
False,6,194,202,3231,32.04
True,2,194,202,3231,32.04
True,1,71,766,5529,24.253
False,8,71,766,5529,24.253
False,8,71,766,5529,24.253
False,3,71,766,5529,24.253
False,4,71,766,5529,24.253
False,6,71,766,5529,24.253
False,5,71,766,5529,24.253
False,0,218,344,90,6.982
True,7,13,159,4376,25.258
False,8,13,159,4376,25.258
True,8,13,159,4376,25.258
False,4,13,159,4376,25.258
False,6,13,159,4376,25.258
False,5,13,159,4376,25.258
False,8,198,700,2032,21.323
False,0,97,710,1349,13.793
True,8,97,710,1349,13.793
False,5,97,710,1349,13.793
False,3,71,480,23,5.405
False,0,172,367,23,4.232
False,3,51,314,81,8.936
False,7,53,612,322,12.785
False,7,149,665,2773,22.129
False,3,147,368,39,3.206
True,7,102,72,307,10.164
False,3,102,72,307,10.164
False,5,102,72,307,10.164
False,5,223,515,45,5.027
False,3,102,298,8,1.187
True,0,19,760,1870,20.239
False,7,19,760,1870,20.239
False,3,19,760,1870,20.239
True,4,19,760,1870,20.239
True,6,19,760,1870,20.239
False,1,203,408,213,10.515
False,2,203,408,213,10.515
False,3,54,449,23,3.491
False,5,98,474,167,7.532
False,0,90,440,68,9.376
False,4,90,440,68,9.376
False,6,90,440,68,9.376
True,7,19,29,4296,31.351
False,3,19,29,4296,31.351
False,6,19,29,4296,31.351
False,4,95,558,1648,16.452
False,6,95,558,1648,16.452
False,5,95,558,1648,16.452
False,3,250,41,67,4.0
False,6,121,469,126,7.171
False,7,30,440,19,2.278
False,3,30,440,19,2.278
False,3,97,394,313,8.596
False,1,140,150,7026,40.262
False,3,140,150,7026,40.262
False,8,203,395,133,6.297
False,5,203,359,8,1.463
True,0,134,203,20958,176.205
False,7,134,203,20958,176.205
False,7,134,203,20958,176.205
False,7,134,203,20958,176.205
False,4,134,203,20958,176.205
True,6,134,203,20958,176.205
False,0,134,203,12647,112.575
True,7,134,203,12647,112.575
False,7,134,203,12647,112.575
False,7,134,203,12647,112.575
False,8,134,203,12647,112.575
True,4,134,203,12647,112.575
True,6,134,203,12647,112.575
True,2,134,203,12647,112.575
False,7,134,203,6268,73.636
False,3,134,203,6268,73.636
False,4,134,203,6268,73.636
False,6,134,203,6268,73.636
True,1,203,673,69,7.088
True,3,203,673,69,7.088
False,4,203,673,69,7.088
False,6,203,673,69,7.088
True,0,102,282,169,12.37
False,1,102,282,169,12.37
False,8,102,282,169,12.37
False,6,102,282,169,12.37
False,5,102,282,169,12.37
False,8,172,117,13,4.39
False,3,172,117,13,4.39
False,0,102,508,3365,27.519
False,1,102,508,3365,27.519
False,8,102,508,3365,27.519
False,3,102,508,3365,27.519
True,4,102,508,3365,27.519
False,6,102,508,3365,27.519
False,3,35,750,14928,46.908
False,4,35,750,14928,46.908
False,6,35,750,14928,46.908
False,5,35,750,14928,46.908
False,3,13,407,877,17.644
False,0,149,364,992,14.812
True,8,149,364,992,14.812
True,4,149,364,992,14.812
False,6,149,364,992,14.812
False,0,106,101,3404,25.272
False,7,106,101,3404,25.272
False,6,106,101,3404,25.272
False,5,106,101,3404,25.272
True,8,149,180,44,5.122
True,5,88,578,71,3.941
False,3,2,74,323,11.415
False,3,86,32,5,0.73
False,8,77,404,14,2.075
True,3,77,404,14,2.075
False,0,81,474,33,2.458
False,1,81,474,33,2.458
True,1,192,629,130,11.766
False,4,192,629,130,11.766
True,6,192,629,130,11.766
False,4,157,99,250,11.663
True,6,157,99,250,11.663
False,3,76,245,186,20.65
False,0,33,20,12,1.283
False,7,135,207,17741,99.83
False,6,135,207,17741,99.83
False,2,135,207,17741,99.83
False,7,149,736,14,2.04
False,3,149,736,14,2.04
False,1,142,686,397,14.34
False,8,142,686,397,14.34
False,4,142,686,397,14.34
False,2,142,686,397,14.34
False,0,95,672,10,1.955
False,1,95,672,10,1.955
False,4,3,301,787,21.941
False,6,3,301,787,21.941
False,1,203,595,23,6.754
False,3,217,467,138,9.408
False,0,223,739,14,1.75
False,8,140,579,14307,58.103
False,3,140,579,14307,58.103
False,0,149,618,43,3.998
False,8,149,618,43,3.998
False,7,125,185,89,6.798
False,8,125,185,89,6.798
False,7,203,762,249,9.002
True,1,203,762,249,9.002
False,3,203,762,249,9.002
False,4,203,762,249,9.002
False,6,203,762,249,9.002
False,1,149,703,8388,57.814
False,8,149,703,8388,57.814
True,8,149,703,8388,57.814
False,6,149,703,8388,57.814
False,8,3,754,73,8.702
False,8,3,754,73,8.702
False,4,3,754,73,8.702
False,3,48,627,129,8.828
False,0,95,18,1835,38.413
True,8,95,18,1835,38.413
False,6,95,18,1835,38.413
False,5,95,18,1835,38.413
False,0,95,541,96,9.084
False,7,203,685,1734,15.055
True,1,203,685,1734,15.055
False,8,203,685,1734,15.055
False,4,203,685,1734,15.055
False,6,203,685,1734,15.055
False,2,203,685,1734,15.055
False,6,76,22,17,3.848
False,0,96,117,27,3.737
False,3,96,117,27,3.737
False,4,96,117,27,3.737
False,7,3,364,46,6.271
False,0,81,525,1401,17.94
False,0,221,410,5649,28.98
False,3,221,410,5649,28.98
True,4,221,410,5649,28.98
True,6,221,410,5649,28.98
True,5,221,410,5649,28.98
False,0,217,623,980,13.18
False,7,217,623,980,13.18
False,7,217,623,980,13.18
False,1,217,623,980,13.18
True,3,217,623,980,13.18
False,4,217,623,980,13.18
False,6,217,623,980,13.18
False,2,218,230,2494,17.684
False,3,164,516,4924,21.983
False,0,82,512,17128,81.408
False,8,82,512,17128,81.408
False,4,82,512,17128,81.408
False,6,82,512,17128,81.408
True,2,82,512,17128,81.408
False,1,177,302,6315,39.728
False,5,66,81,17787,81.116
True,0,134,364,106,7.261
True,4,134,364,106,7.261
False,6,134,364,106,7.261
False,4,83,467,75,6.769
False,0,76,496,1830,19.864
False,3,76,496,1830,19.864
False,4,76,496,1830,19.864
False,6,76,496,1830,19.864
False,2,76,496,1830,19.864
False,7,73,475,6878,41.875
False,7,73,475,6878,41.875
False,3,73,475,6878,41.875
False,4,73,475,6878,41.875
False,6,73,475,6878,41.875
False,2,73,475,6878,41.875
True,1,74,576,1734,15.611
False,0,77,20,16,2.338
False,7,77,20,16,2.338
False,3,77,20,16,2.338
False,7,140,149,4112,54.992
False,7,22,368,4235,47.97
False,0,223,373,48,8.837
False,3,223,373,48,8.837
False,7,102,448,1489,11.506
False,1,102,448,1489,11.506
False,6,102,448,1489,11.506
False,5,102,448,1489,11.506
False,4,136,624,386,13.233
False,0,76,638,744,19.827
True,7,76,638,744,19.827
True,3,76,638,744,19.827
False,4,76,638,744,19.827
False,6,76,638,744,19.827
False,2,76,638,744,19.827
True,0,78,745,378,13.03
False,1,78,745,378,13.03
False,3,78,745,378,13.03
False,4,78,745,378,13.03
False,6,78,745,378,13.03
True,0,76,722,8744,32.733
False,7,76,722,8744,32.733
False,8,76,722,8744,32.733
False,3,76,722,8744,32.733
True,4,76,722,8744,32.733
True,6,76,722,8744,32.733
True,5,76,722,8744,32.733
False,1,149,90,35,4.376
False,5,94,17,477,9.051
False,8,95,268,45,5.376
False,0,209,139,14,1.531
True,0,212,391,84,5.954
False,0,95,268,370,14.801
False,7,95,268,370,14.801
True,3,76,65,1711,23.141
True,4,76,65,1711,23.141
True,6,76,65,1711,23.141
True,2,76,65,1711,23.141
True,0,76,417,2144,19.947
False,7,149,557,695,15.568
True,7,149,557,695,15.568
False,8,149,557,695,15.568
True,8,149,557,695,15.568
False,3,149,557,695,15.568
False,4,149,557,695,15.568
False,6,149,557,695,15.568
False,7,21,184,6922,53.215
False,7,80,495,218,8.865
False,1,80,495,218,8.865
False,4,149,475,1072,20.608
False,5,90,614,56,3.535
False,0,89,102,241,7.512
False,1,149,331,19,1.081
False,7,136,762,216,13.914
False,1,136,762,216,13.914
False,3,136,762,216,13.914
False,4,136,762,216,13.914
False,6,136,762,216,13.914
False,0,74,757,139,13.25
True,7,74,757,139,13.25
False,4,74,757,139,13.25
True,6,74,757,139,13.25
False,3,163,617,4968,45.113
False,0,76,40,352,10.594
True,1,76,40,352,10.594
False,4,76,40,352,10.594
False,6,76,40,352,10.594
False,1,203,762,172,7.913
False,8,203,762,172,7.913
False,8,203,762,172,7.913
False,4,203,762,172,7.913
False,4,54,275,44,4.742
False,6,54,275,44,4.742
False,5,208,766,6290,30.911
False,3,223,364,83,6.279
False,6,223,364,83,6.279
True,3,249,412,945,22.412
False,6,249,412,945,22.412
False,7,46,564,25533,167.562
True,3,46,564,25533,167.562
False,4,46,564,25533,167.562
False,6,46,564,25533,167.562
False,2,46,564,25533,167.562
True,4,46,564,24579,167.106
True,6,46,564,24579,167.106
True,2,46,564,24579,167.106
False,6,46,564,22163,124.177
False,1,149,461,981,12.929
False,8,149,461,981,12.929
False,2,149,461,981,12.929
True,0,168,72,597,12.19
False,3,168,72,597,12.19
True,4,168,72,597,12.19
True,6,168,72,597,12.19
False,0,121,191,33,2.989
False,3,121,191,33,2.989
False,4,121,191,33,2.989
False,6,121,191,33,2.989
False,7,166,564,4633,51.075
False,3,80,333,682,22.321
False,3,49,106,18,2.265
False,7,113,278,20,4.111
False,0,71,519,238,11.753
False,8,71,519,238,11.753
False,2,71,519,238,11.753
False,3,203,276,2,2.23
False,8,203,537,428,9.635
False,3,203,537,428,9.635
False,0,74,380,7,0.756
False,7,136,370,1709,23.212
False,0,223,47,21,7.799
False,3,134,349,1577,11.026
False,2,33,370,637,15.066
False,0,141,538,222,13.453
False,8,248,367,725,18.962
False,0,149,265,18,2.087
False,0,52,609,19912,63.494
False,6,52,609,19912,63.494
False,2,52,609,19912,63.494
False,0,172,550,2970,21.326
False,7,172,550,2970,21.326
False,8,172,550,2970,21.326
False,8,102,511,25,2.943
False,1,152,218,25,4.027
False,7,212,535,435,10.582
False,5,212,535,435,10.582
False,3,119,737,29,2.717
False,5,130,578,106,5.393
True,1,74,49,299,14.474
True,8,74,49,299,14.474
False,4,74,49,299,14.474
False,8,102,54,331,15.895
True,3,48,638,1414,18.44
False,4,48,638,1414,18.44
False,6,48,638,1414,18.44
False,1,125,538,46,2.806
True,7,88,245,81,9.014
False,1,88,245,81,9.014
False,4,88,245,81,9.014
False,1,144,675,116,8.698
False,2,34,746,1290,14.034
True,3,136,401,255,5.993
False,5,53,127,93,9.815
False,8,217,56,595,13.269
False,3,217,56,595,13.269
False,3,76,708,1164,16.032
False,8,149,370,150,10.844
False,3,149,370,150,10.844
False,0,149,366,1,0.894
False,3,212,440,23,4.439
False,5,212,440,23,4.439
False,1,149,218,178,13.556
False,3,149,218,178,13.556
False,4,149,218,178,13.556
False,6,149,218,178,13.556
False,5,172,458,188,9.216
False,0,44,380,144,9.145
False,3,44,380,144,9.145
False,5,149,465,114,5.824
True,7,149,315,108,7.966
False,8,141,21,237,7.256
False,3,149,479,4633,64.268
False,0,209,23,11,1.557
False,0,177,191,3,1.916
False,4,177,191,3,1.916
False,6,177,191,3,1.916
False,3,23,637,3956,31.879
False,0,177,191,156,6.887
False,0,74,509,1128,11.761
False,4,74,509,1128,11.761
False,3,193,351,1639,27.256
True,0,125,231,874,17.737
False,1,125,231,874,17.737
False,8,125,231,874,17.737
False,4,125,231,874,17.737
False,6,125,231,874,17.737
True,0,77,640,9306,64.795
False,3,77,640,9306,64.795
True,4,77,640,9306,64.795
False,6,77,640,9306,64.795
True,2,77,640,9306,64.795
True,1,191,325,1504,19.598
True,8,191,325,1504,19.598
False,3,191,325,1504,19.598
False,4,191,325,1504,19.598
False,6,191,325,1504,19.598
True,5,191,325,1504,19.598
False,8,163,12,270,11.725
True,3,163,12,270,11.725
False,0,223,295,11,1.569
False,3,223,295,11,1.569
False,4,90,613,826,15.455
False,2,90,613,826,15.455
False,8,14,699,135,10.107
False,8,203,325,235,13.118
False,8,177,191,892,22.557
False,3,177,191,892,22.557
False,1,76,695,4601,24.168
False,6,76,695,4601,24.168
False,0,71,499,1145,11.305
False,4,71,499,1145,11.305
False,6,71,499,1145,11.305
False,2,71,499,1145,11.305
False,0,225,325,2693,25.573
False,7,225,325,2693,25.573
False,7,225,325,2693,25.573
False,8,225,325,2693,25.573
False,3,225,325,2693,25.573
True,4,225,325,2693,25.573
False,6,225,325,2693,25.573
False,2,225,325,2693,25.573
False,3,197,116,16234,68.554
False,0,80,659,124,8.016
False,1,80,659,124,8.016
False,3,80,659,124,8.016
True,1,149,675,110,7.723
False,0,203,54,279,16.814
False,8,203,54,279,16.814
False,3,203,54,279,16.814
False,6,203,54,279,16.814
False,2,203,54,279,16.814
True,0,76,16,80,6.617
False,6,76,16,80,6.617
False,3,76,491,82,11.515
False,7,9,644,791,13.336
True,5,9,644,791,13.336
False,3,149,644,311,13.836
False,4,88,478,311,13.836
False,1,88,478,44,3.886
False,5,113,764,1052,13.482
False,0,74,219,9938,73.07
True,1,74,686,1309,12.736
False,4,74,686,1309,12.736
False,6,74,686,1309,12.736
False,5,74,686,1309,12.736
False,0,210,575,301,10.095
False,7,102,364,535,15.559
True,3,102,364,535,15.559
True,4,102,364,535,15.559
False,6,102,364,535,15.559
False,6,136,440,35,3.531
False,1,11,595,45,5.995
False,3,149,117,20,2.93
False,7,203,180,87,9.397
True,8,203,180,87,9.397
False,6,203,180,87,9.397
True,1,196,685,3129,41.677
False,3,196,685,3129,41.677
False,4,196,685,3129,41.677
False,6,196,685,3129,41.677
False,2,196,685,3129,41.677
True,5,11,595,401,11.516
False,6,191,498,667,12.45
False,7,149,305,45,6.351
False,0,203,319,1326,20.279
False,1,203,319,1326,20.279
False,4,203,319,1326,20.279
False,6,203,319,1326,20.279
False,2,203,319,1326,20.279
True,0,3,13,18212,74.069
False,7,3,13,18212,74.069
True,3,3,13,18212,74.069
True,4,3,13,18212,74.069
False,6,3,13,18212,74.069
False,7,34,573,879,14.014
False,3,34,573,879,14.014
False,6,34,573,879,14.014
False,3,149,607,2,0.782
False,1,149,468,127,8.97
False,3,149,468,127,8.97
False,0,175,278,241,13.006
False,3,175,278,241,13.006
False,6,175,278,241,13.006
False,0,235,447,4,2.453
False,8,203,392,31,5.572
False,7,245,11,121,7.796
False,1,95,468,121,7.796
False,0,117,232,11,1.432
False,5,95,750,4568,20.964
False,0,203,400,84,10.724
False,0,188,468,110,8.953
False,6,188,468,110,8.953
False,0,100,566,251,14.315
False,7,131,525,251,14.315
False,3,131,525,251,14.315
False,6,51,627,251,14.315
False,1,95,702,390,10.958
False,5,95,702,390,10.958
False,0,223,218,69,8.859
False,4,223,218,69,8.859
False,8,71,61,560,12.575
False,7,169,218,39,4.975
True,5,188,123,39,3.365
False,7,165,263,12193,37.113
False,1,165,263,12193,37.113
False,8,165,263,12193,37.113
False,3,165,263,12193,37.113
True,4,165,263,12193,37.113
True,6,165,263,12193,37.113
False,5,165,263,12193,37.113
False,0,149,207,27639,177.889
False,3,149,207,27639,177.889
False,6,149,207,27639,177.889
False,2,149,207,27639,177.889
False,5,51,627,53,8.512
False,1,51,627,177,8.355
False,3,172,99,41,5.133
True,0,142,386,16502,18.959
True,1,142,386,16502,18.959
True,4,142,386,16502,18.959
True,6,142,386,16502,18.959
True,2,142,386,16502,18.959
False,3,203,736,33,5.187
True,1,141,179,24,2.999
False,7,198,460,11837,56.742
False,8,198,460,11837,56.742
False,4,198,460,11837,56.742
False,6,198,460,11837,56.742
False,5,198,460,11837,56.742
False,6,121,191,56,6.067
False,1,194,27,102,8.798
False,4,194,27,102,8.798
False,6,194,27,102,8.798
False,3,51,277,90,9.181
False,0,74,150,12224,63.155
False,3,74,150,12224,63.155
False,4,74,150,12224,63.155
False,6,74,150,12224,63.155
True,2,74,150,12224,63.155
False,7,79,276,111,9.235
True,1,79,276,111,9.235
False,8,79,276,111,9.235
False,8,79,276,111,9.235
True,3,79,276,111,9.235
False,4,79,276,111,9.235
False,1,234,627,3314,38.44
False,8,234,627,3314,38.44
False,3,234,627,3314,38.44
True,4,234,627,3314,38.44
True,6,234,627,3314,38.44
False,4,149,330,58,4.402
False,3,51,205,28,7.093
False,8,183,624,249,8.47
False,0,234,627,292,9.37
False,5,95,522,966,12.038
False,1,203,698,39,3.054
False,1,218,474,27,3.704
False,0,102,7,2636,19.918
False,3,90,239,2636,19.918
True,4,90,239,2636,19.918
True,6,90,239,2636,19.918
False,1,90,239,208,11.801
True,0,76,757,44,4.698
False,6,76,757,44,4.698
False,0,74,154,1571,19.374
True,7,76,213,18,1.397
False,1,149,729,18,1.397
False,1,185,125,3578,1078.969
False,4,185,125,3578,1078.969
False,6,185,125,3578,1078.969
False,5,185,125,3578,1078.969
False,1,149,729,52,5.249
False,8,51,218,52,5.249
False,4,51,218,52,5.249
False,6,51,218,52,5.249
False,0,51,218,104,8.752
True,7,88,282,104,8.752
False,2,88,282,104,8.752
False,4,149,51,395,8.678
False,2,149,51,395,8.678
False,7,142,42,3784,26.783
False,2,142,42,3784,26.783
False,3,102,245,105,9.837
False,3,88,282,1636,41.262
False,6,44,99,1636,41.262
True,0,80,322,10565,26.021
False,1,80,322,10565,26.021
False,6,80,322,10565,26.021
False,2,80,322,10565,26.021
True,3,56,455,269,13.37
False,0,92,742,468,9.338
False,4,92,742,468,9.338
False,6,92,742,468,9.338
False,3,178,708,3023,32.83
False,4,178,708,3023,32.83
False,6,178,708,3023,32.83
False,2,178,708,3023,32.83
True,3,169,96,1885,19.078
False,4,169,96,1885,19.078
True,1,44,99,137,11.063
False,3,3,242,142,11.838
False,5,74,531,113,11.275
False,7,250,41,942,23.678
True,3,29,369,942,23.678
False,6,29,369,942,23.678
False,7,142,59,5089,62.012
False,0,198,349,762,25.613
False,3,198,349,762,25.613
False,5,29,369,325,12.185
True,7,55,370,1214,13.053
True,4,55,370,1214,13.053
False,6,55,370,1214,13.053
False,3,161,708,3082,24.843
False,4,161,708,3082,24.843
False,6,161,708,3082,24.843
False,1,203,180,12,1.926
False,7,177,1,3054,24.447
False,3,177,1,3054,24.447
False,6,177,1,3054,24.447
False,5,177,1,3054,24.447
True,1,149,565,51,4.869
False,2,149,565,51,4.869
False,7,95,569,18559,70.686
False,4,95,569,18559,70.686
False,5,95,569,18559,70.686
False,7,248,367,61,6.527
False,1,203,282,61,6.527
False,1,203,282,61,6.527
False,8,203,282,61,6.527
False,3,203,282,61,6.527
False,4,203,282,61,6.527
False,6,203,282,61,6.527
False,5,203,282,61,6.527
False,0,71,199,2857,15.719
False,7,71,199,2857,15.719
False,2,71,199,2857,15.719
False,5,203,282,786,19.629
False,3,203,573,459,13.301
False,2,203,573,459,13.301
False,3,226,438,207,7.311
False,1,77,431,272,15.924
False,1,193,313,42,4.492
False,3,72,108,42,4.492
True,7,142,85,5684,29.608
True,7,140,91,10497,62.334
True,5,140,91,10497,62.334
True,8,72,108,54,4.923
False,0,149,761,14,1.685
False,1,203,704,25,2.959
False,0,149,675,647,19.193
False,7,149,675,647,19.193
False,4,149,675,647,19.193
False,6,149,675,647,19.193
False,2,149,675,647,19.193
False,0,149,723,458,9.928
False,5,149,271,5,1.292
True,0,149,732,6,1.397
False,1,203,38,460,12.337
False,3,203,700,460,12.337
True,7,225,762,106,6.889
True,0,149,145,3991,45.377
False,8,149,145,3991,45.377
False,8,149,445,70,4.861
False,1,203,700,30,2.987
False,3,212,117,21,4.681
False,6,149,293,2,2.2
False,3,198,494,1029,20.008
False,2,134,582,889,18.46
False,1,149,73,1068,11.689
False,1,203,291,113,11.735
False,3,203,291,113,11.735
False,2,203,291,113,11.735
False,3,149,90,261,11.935
False,3,56,734,5652,77.941
False,6,56,734,5652,77.941
False,0,70,475,24247,122.523
False,7,70,475,24247,122.523
False,4,70,475,24247,122.523
False,6,70,475,24247,122.523
False,2,70,475,24247,122.523
False,3,56,675,29,3.982
False,7,95,239,351,9.277
False,8,95,239,351,9.277
False,5,102,346,1417,23.946
False,0,217,145,3660,13.012
False,8,217,145,3660,13.012
True,8,212,569,329,11.586
False,0,160,117,94,7.066
False,1,160,117,94,7.066
True,3,160,117,94,7.066
False,4,160,117,94,7.066
False,6,160,117,94,7.066
False,3,95,608,24,2.294
False,3,56,280,133,8.978
False,7,30,182,46,4.445
False,3,149,739,46,4.445
False,4,178,387,1978,84.344
False,6,178,387,1978,84.344
False,2,178,387,1978,84.344
False,1,203,177,15,2.413
False,1,43,609,3448,34.597
False,1,43,609,3448,34.597
False,3,43,609,3448,34.597
False,4,43,609,3448,34.597
True,5,43,609,3448,34.597
False,1,124,594,44,2.75
True,0,149,550,6703,40.07
True,3,149,550,6703,40.07
False,4,149,550,6703,40.07
False,6,149,550,6703,40.07
False,2,149,550,6703,40.07
False,8,203,762,39,3.176
False,7,203,221,7,1.629
True,7,149,739,321,14.344
False,1,149,700,321,14.344
False,8,149,700,321,14.344
False,4,149,700,321,14.344
False,8,149,98,1621,26.222
False,3,178,482,59,10.687
False,3,212,27,18,2.461
False,0,149,700,109,7.203
False,1,217,445,109,7.203
False,8,217,445,88,7.115
False,5,121,239,173,10.368
False,3,100,242,17,3.234
False,7,90,473,10162,27.261
True,7,90,473,10162,27.261
True,1,90,473,10162,27.261
False,6,90,473,10162,27.261
False,5,90,473,10162,27.261
True,3,203,329,50,4.375
False,6,203,329,50,4.375
False,1,203,205,29,4.166
False,6,121,278,19,3.723
False,5,37,411,487,10.419
False,8,94,143,570,12.949
False,0,136,391,27,3.225
False,7,149,292,536,13.493
False,0,71,443,2078,18.341
False,0,198,724,2651,23.59
False,2,198,724,2651,23.59
