Popularity,Vote_Average,IMDb_Rating,Genres,Director,Winner
5.0,7.5,7.8,"Drama, War",Nanni Loy,False
1.2,6.5,6.5,"Comedy, Drama, Romance","Irving Reis, John Hubley",False
20.2,7.5,7.7,"Action, Crime, Drama",William Friedkin,True
20.2,7.5,7.7,"Action, Crime, Drama",William Friedkin,False
20.2,7.5,7.7,"Action, Crime, Drama",William Friedkin,False
20.2,7.5,7.7,"Action, Crime, Drama",William Friedkin,True
20.2,7.5,7.7,"Action, Crime, Drama",William Friedkin,True
10.5,6.4,6.9,"Drama, Romance",Karel Reisz,False
10.5,6.4,6.9,"Drama, Romance",Karel Reisz,False
3.5,5.9,6.5,"Adventure, Drama, War",Lloyd Bacon,False
7.5,7.0,7.3,"Comedy, Drama, History",Martin Ritt,False
9.4,6.6,6.7,"Comedy, Crime, Drama",Lewis Milestone,False
9.4,6.6,6.7,"Comedy, Crime, Drama",Lewis Milestone,False
9.4,6.6,6.7,"Comedy, Crime, Drama",Lewis Milestone,False
31.4,7.5,7.8,"Action, Crime, Drama",Andrew Davis,True
31.4,7.5,7.8,"Action, Crime, Drama",Andrew Davis,False
31.4,7.5,7.8,"Action, Crime, Drama",Andrew Davis,False
16.5,7.0,7.2,"Comedy, Drama",Peter Cattaneo,False
16.5,7.0,7.2,"Comedy, Drama",Peter Cattaneo,False
16.5,7.0,7.2,"Comedy, Drama",Peter Cattaneo,False
4.0,7.1,7.3,Western,Anthony Mann,False
7.2,6.8,7.4,"Comedy, Musical, Romance",Mark Sandrich,False
2.3,6.2,6.5,"Action, Drama, War",Lewis Milestone,False
2.3,6.2,6.5,"Action, Drama, War",Lewis Milestone,False
8.6,7.5,7.8,"Comedy, Drama, Fantasy",Joseph L. Mankiewicz,False
40.3,7.4,7.8,"Crime, Drama, Mystery",David Fincher,False
40.3,7.4,7.8,"Crime, Drama, Mystery",David Fincher,False
6.3,6.8,7.3,"Drama, Romance",Joseph Losey,False
1.5,5.9,7.0,"Drama, Romance",John Cromwell,False
176.2,8.7,9.2,"Crime, Drama",Francis Ford Coppola,True
176.2,8.7,9.2,"Crime, Drama",Francis Ford Coppola,False
176.2,8.7,9.2,"Crime, Drama",Francis Ford Coppola,False
176.2,8.7,9.2,"Crime, Drama",Francis Ford Coppola,False
176.2,8.7,9.2,"Crime, Drama",Francis Ford Coppola,False
176.2,8.7,9.2,"Crime, Drama",Francis Ford Coppola,True
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,False
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,True
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,False
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,False
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,False
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,True
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,True
112.6,8.6,9.0,"Crime, Drama",Francis Ford Coppola,True
73.6,7.4,7.6,"Crime, Drama",Francis Ford Coppola,False
73.6,7.4,7.6,"Crime, Drama",Francis Ford Coppola,False
73.6,7.4,7.6,"Crime, Drama",Francis Ford Coppola,False
73.6,7.4,7.6,"Crime, Drama",Francis Ford Coppola,False
7.1,6.3,7.5,"Drama, Romance","Sidney Franklin, Victor Fleming, Gustav Machatý",True
7.1,6.3,7.5,"Drama, Romance","Sidney Franklin, Victor Fleming, Gustav Machatý",True
7.1,6.3,7.5,"Drama, Romance","Sidney Franklin, Victor Fleming, Gustav Machatý",False
7.1,6.3,7.5,"Drama, Romance","Sidney Franklin, Victor Fleming, Gustav Machatý",False
12.4,6.9,7.4,"Comedy, Drama, Romance",Herbert Ross,True
12.4,6.9,7.4,"Comedy, Drama, Romance",Herbert Ross,False
12.4,6.9,7.4,"Comedy, Drama, Romance",Herbert Ross,False
12.4,6.9,7.4,"Comedy, Drama, Romance",Herbert Ross,False
12.4,6.9,7.4,"Comedy, Drama, Romance",Herbert Ross,False
4.4,5.2,5.6,"Drama, History",Clarence Brown,False
4.4,5.2,5.6,"Drama, History",Clarence Brown,False
27.5,7.6,8.0,"Comedy, Drama, Romance",Mike Nichols,False
27.5,7.6,8.0,"Comedy, Drama, Romance",Mike Nichols,False
27.5,7.6,8.0,"Comedy, Drama, Romance",Mike Nichols,False
27.5,7.6,8.0,"Comedy, Drama, Romance",Mike Nichols,False
27.5,7.6,8.0,"Comedy, Drama, Romance",Mike Nichols,True
27.5,7.6,8.0,"Comedy, Drama, Romance",Mike Nichols,False
46.9,8.0,8.1,"Adventure, Comedy, Crime",Wes Anderson,False
46.9,8.0,8.1,"Adventure, Comedy, Crime",Wes Anderson,False
46.9,8.0,8.1,"Adventure, Comedy, Crime",Wes Anderson,False
46.9,8.0,8.1,"Adventure, Comedy, Crime",Wes Anderson,False
17.6,6.6,6.6,"Action, Biography, Drama",Kar-Wai Wong,False
14.8,7.8,8.1,Drama,John Ford,False
14.8,7.8,8.1,Drama,John Ford,True
14.8,7.8,8.1,Drama,John Ford,True
14.8,7.8,8.1,Drama,John Ford,False
25.3,8.3,8.4,"Comedy, Drama, War",Charles Chaplin,False
25.3,8.3,8.4,"Comedy, Drama, War",Charles Chaplin,False
25.3,8.3,8.4,"Comedy, Drama, War",Charles Chaplin,False
25.3,8.3,8.4,"Comedy, Drama, War",Charles Chaplin,False
5.1,6.9,7.0,Drama,Edmund Goulding,True
3.9,6.9,7.2,Comedy,Preston Sturges,True
11.4,7.1,7.2,"Action, Adventure, Comedy",Blake Edwards,False
0.7,5.0,5.6,"Biography, Music, Musical",Andrew L. Stone,False
2.1,5.6,6.5,"Biography, Drama, Music","Julien Duvivier, Victor Fleming, Josef von Sternberg",False
2.1,5.6,6.5,"Biography, Drama, Music","Julien Duvivier, Victor Fleming, Josef von Sternberg",True
2.5,6.1,6.9,"Biography, Drama, Sport",Martin Ritt,False
2.5,6.1,6.9,"Biography, Drama, Sport",Martin Ritt,False
11.8,6.2,6.6,"Drama, Musical",Robert Z. Leonard,True
11.8,6.2,6.6,"Drama, Musical",Robert Z. Leonard,False
11.8,6.2,6.6,"Drama, Musical",Robert Z. Leonard,True
11.7,6.3,6.5,"Drama, Family, Romance",Cecil B. DeMille,False
11.7,6.3,6.5,"Drama, Family, Romance",Cecil B. DeMille,True
20.6,6.4,6.6,"Biography, Drama, History",George Stevens,False
1.3,4.5,5.4,Adventure,Alfred E. Green,False
99.8,8.5,8.6,"Crime, Drama, Fantasy",Frank Darabont,False
99.8,8.5,8.6,"Crime, Drama, Fantasy",Frank Darabont,False
99.8,8.5,8.6,"Crime, Drama, Fantasy",Frank Darabont,False
2.0,6.5,7.0,Drama,Victor Saville,False
2.0,6.5,7.0,Drama,Victor Saville,False
14.3,6.5,6.9,"Crime, Drama, Thriller",Stephen Frears,False
14.3,6.5,6.9,"Crime, Drama, Thriller",Stephen Frears,False
14.3,6.5,6.9,"Crime, Drama, Thriller",Stephen Frears,False
14.3,6.5,6.9,"Crime, Drama, Thriller",Stephen Frears,False
2.0,5.3,6.4,"Comedy, Drama",Sidney Franklin,False
2.0,5.3,6.4,"Comedy, Drama",Sidney Franklin,False
21.9,7.3,7.5,"Action, Adventure, Drama",J. Lee Thompson,False
21.9,7.3,7.5,"Action, Adventure, Drama",J. Lee Thompson,False
6.8,6.0,6.3,"Drama, Romance",Richard Brooks,False
9.4,7.1,7.5,"Drama, Sport",Mark Robson,False
1.8,6.7,7.3,"Drama, War",Vincent Sherman,False
58.1,7.8,7.8,"Crime, Drama, Mystery",Quentin Tarantino,False
58.1,7.8,7.8,"Crime, Drama, Mystery",Quentin Tarantino,False
4.0,7.6,7.5,Drama,Robert Ellis Miller,False
4.0,7.6,7.5,Drama,Robert Ellis Miller,False
6.8,6.6,7.0,"Comedy, Romance",Elaine May,False
6.8,6.6,7.0,"Comedy, Romance",Elaine May,False
9.0,7.7,8.1,"Drama, Romance",William Wyler,False
9.0,7.7,8.1,"Drama, Romance",William Wyler,True
9.0,7.7,8.1,"Drama, Romance",William Wyler,False
9.0,7.7,8.1,"Drama, Romance",William Wyler,False
9.0,7.7,8.1,"Drama, Romance",William Wyler,False
57.8,8.2,8.1,Drama,Tate Taylor,False
57.8,8.2,8.1,Drama,Tate Taylor,False
57.8,8.2,8.1,Drama,Tate Taylor,True
57.8,8.2,8.1,Drama,Tate Taylor,False
8.7,5.9,6.6,"Action, Adventure, Drama",William A. Wellman,False
8.7,5.9,6.6,"Action, Adventure, Drama",William A. Wellman,False
8.7,5.9,6.6,"Action, Adventure, Drama",William A. Wellman,False
8.8,6.3,6.2,"Adventure, Drama, History",Robert Wise,False
38.4,7.7,7.9,"Comedy, Drama",Alexander Payne,False
38.4,7.7,7.9,"Comedy, Drama",Alexander Payne,True
38.4,7.7,7.9,"Comedy, Drama",Alexander Payne,False
38.4,7.7,7.9,"Comedy, Drama",Alexander Payne,False
9.1,6.6,7.2,"Comedy, Drama",Paddy Chayefsky,False
15.1,7.3,7.5,"Drama, Romance",Stephen Daldry,False
15.1,7.3,7.5,"Drama, Romance",Stephen Daldry,True
15.1,7.3,7.5,"Drama, Romance",Stephen Daldry,False
15.1,7.3,7.5,"Drama, Romance",Stephen Daldry,False
15.1,7.3,7.5,"Drama, Romance",Stephen Daldry,False
15.1,7.3,7.5,"Drama, Romance",Stephen Daldry,False
3.8,6.2,6.5,"Biography, Drama, History","Alfred L. Werker, Sidney Lanfield",False
3.7,6.3,7.0,"Comedy, Drama, Family",Clarence Brown,False
3.7,6.3,7.0,"Comedy, Drama, Family",Clarence Brown,False
3.7,6.3,7.0,"Comedy, Drama, Family",Clarence Brown,False
6.3,6.6,7.1,"Action, Adventure, Drama",John Ford,False
17.9,7.4,7.6,"Biography, Drama, Sport",Norman Jewison,False
29.0,7.3,7.5,"Drama, Thriller, War",Kathryn Bigelow,False
29.0,7.3,7.5,"Drama, Thriller, War",Kathryn Bigelow,False
29.0,7.3,7.5,"Drama, Thriller, War",Kathryn Bigelow,True
29.0,7.3,7.5,"Drama, Thriller, War",Kathryn Bigelow,True
29.0,7.3,7.5,"Drama, Thriller, War",Kathryn Bigelow,True
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,False
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,False
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,False
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,False
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,True
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,False
13.2,7.7,8.0,"Drama, Sport",Robert Rossen,False
17.7,6.7,7.1,"Drama, Thriller",George Clooney,False
22.0,7.3,7.5,"Drama, Fantasy, Mystery",Neil Burger,False
81.4,8.0,8.0,"Biography, Drama, Thriller",Morten Tyldum,False
81.4,8.0,8.0,"Biography, Drama, Thriller",Morten Tyldum,False
81.4,8.0,8.0,"Biography, Drama, Thriller",Morten Tyldum,False
81.4,8.0,8.0,"Biography, Drama, Thriller",Morten Tyldum,False
81.4,8.0,8.0,"Biography, Drama, Thriller",Morten Tyldum,True
39.7,7.4,7.5,"Drama, History, Thriller",J.A. Bayona,False
81.1,7.7,8.0,"Animation, Action, Adventure",Brad Bird,False
7.3,6.7,7.4,"Crime, Drama",John Ford,True
7.3,6.7,7.4,"Crime, Drama",John Ford,True
7.3,6.7,7.4,"Crime, Drama",John Ford,False
6.8,6.7,7.3,"Biography, Drama, War",Mark Robson,False
19.9,7.4,7.8,"Biography, Drama, History",Michael Mann,False
19.9,7.4,7.8,"Biography, Drama, History",Michael Mann,False
19.9,7.4,7.8,"Biography, Drama, History",Michael Mann,False
19.9,7.4,7.8,"Biography, Drama, History",Michael Mann,False
19.9,7.4,7.8,"Biography, Drama, History",Michael Mann,False
41.9,7.6,7.8,"Biography, Crime, Drama",Martin Scorsese,False
41.9,7.6,7.8,"Biography, Crime, Drama",Martin Scorsese,False
41.9,7.6,7.8,"Biography, Crime, Drama",Martin Scorsese,False
41.9,7.6,7.8,"Biography, Crime, Drama",Martin Scorsese,False
41.9,7.6,7.8,"Biography, Crime, Drama",Martin Scorsese,False
41.9,7.6,7.8,"Biography, Crime, Drama",Martin Scorsese,False
15.6,6.4,6.4,"Biography, Drama",Phyllida Lloyd,True
2.3,6.7,7.2,"Biography, Drama, Music",Alfred E. Green,False
2.3,6.7,7.2,"Biography, Drama, Music",Alfred E. Green,False
2.3,6.7,7.2,"Biography, Drama, Music",Alfred E. Green,False
55.0,7.3,7.4,"Crime, Drama, Mystery",David Dobkin,False
48.0,7.2,7.3,"Action, Drama, Family",John G. Avildsen,False
8.8,7.0,7.2,"Drama, War",John M. Stahl,False
8.8,7.0,7.2,"Drama, War",John M. Stahl,False
11.5,6.6,7.0,"Comedy, Drama, Romance",Lisa Cholodenko,False
11.5,6.6,7.0,"Comedy, Drama, Romance",Lisa Cholodenko,False
11.5,6.6,7.0,"Comedy, Drama, Romance",Lisa Cholodenko,False
11.5,6.6,7.0,"Comedy, Drama, Romance",Lisa Cholodenko,False
13.2,7.3,7.7,"Crime, Drama, Film-Noir",Robert Siodmak,False
19.8,7.5,7.8,"Biography, Drama, History",Roland Joffé,False
19.8,7.5,7.8,"Biography, Drama, History",Roland Joffé,True
19.8,7.5,7.8,"Biography, Drama, History",Roland Joffé,True
19.8,7.5,7.8,"Biography, Drama, History",Roland Joffé,False
19.8,7.5,7.8,"Biography, Drama, History",Roland Joffé,False
19.8,7.5,7.8,"Biography, Drama, History",Roland Joffé,False
13.0,7.0,7.3,"Biography, Drama, Musical",Walter Lang,True
13.0,7.0,7.3,"Biography, Drama, Musical",Walter Lang,False
13.0,7.0,7.3,"Biography, Drama, Musical",Walter Lang,False
13.0,7.0,7.3,"Biography, Drama, Musical",Walter Lang,False
13.0,7.0,7.3,"Biography, Drama, Musical",Walter Lang,False
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,True
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,False
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,False
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,False
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,True
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,True
32.7,7.7,8.0,"Biography, Drama, History",Tom Hooper,True
4.4,6.7,7.4,Drama,Bryan Forbes,False
9.1,7.3,7.7,"Comedy, Crime, Thriller",Alexander Mackendrick,False
5.4,5.8,7.0,"Comedy, Drama",Hal Ashby,False
1.5,6.9,7.0,"Drama, Romance, Sport",Daniel Mann,False
6.0,7.3,7.9,"Drama, Romance, War",Josef von Sternberg,True
14.8,7.0,7.5,"Comedy, Drama",Hal Ashby,False
14.8,7.0,7.5,"Comedy, Drama",Hal Ashby,False
23.1,7.6,7.7,"Biography, Drama, History",Bernardo Bertolucci,True
23.1,7.6,7.7,"Biography, Drama, History",Bernardo Bertolucci,True
23.1,7.6,7.7,"Biography, Drama, History",Bernardo Bertolucci,True
23.1,7.6,7.7,"Biography, Drama, History",Bernardo Bertolucci,True
19.9,7.4,7.6,"Biography, Drama, History",Kevin Macdonald,True
15.6,7.7,8.0,Drama,Peter Bogdanovich,False
15.6,7.7,8.0,Drama,Peter Bogdanovich,True
15.6,7.7,8.0,Drama,Peter Bogdanovich,False
15.6,7.7,8.0,Drama,Peter Bogdanovich,True
15.6,7.7,8.0,Drama,Peter Bogdanovich,False
15.6,7.7,8.0,Drama,Peter Bogdanovich,False
15.6,7.7,8.0,Drama,Peter Bogdanovich,False
53.2,7.6,7.8,"Action, Drama",Edward Zwick,False
8.9,6.3,6.9,"Biography, Drama, Romance",Michael Hoffman,False
8.9,6.3,6.9,"Biography, Drama, Romance",Michael Hoffman,False
20.6,7.2,7.5,Drama,Martin Scorsese,False
3.5,6.2,7.0,"Comedy, Crime, Drama",Robert Benton,False
7.5,7.2,7.5,"Comedy, Crime",Charles Crichton,False
1.1,5.6,6.7,Drama,Jean de Limur,False
13.9,7.3,7.5,"Crime, Drama, Film-Noir",William Wyler,False
13.9,7.3,7.5,"Crime, Drama, Film-Noir",William Wyler,False
13.9,7.3,7.5,"Crime, Drama, Film-Noir",William Wyler,False
13.9,7.3,7.5,"Crime, Drama, Film-Noir",William Wyler,False
13.9,7.3,7.5,"Crime, Drama, Film-Noir",William Wyler,False
13.2,6.7,7.1,"Biography, Drama",William Dieterle,False
13.2,6.7,7.1,"Biography, Drama",William Dieterle,True
13.2,6.7,7.1,"Biography, Drama",William Dieterle,False
13.2,6.7,7.1,"Biography, Drama",William Dieterle,True
45.1,7.5,7.4,"Drama, Fantasy, Horror",Robert Eggers,False
10.6,7.4,7.9,"Biography, Drama, History",Anthony Harvey,False
10.6,7.4,7.9,"Biography, Drama, History",Anthony Harvey,True
10.6,7.4,7.9,"Biography, Drama, History",Anthony Harvey,False
10.6,7.4,7.9,"Biography, Drama, History",Anthony Harvey,False
7.9,7.5,7.9,"Drama, Romance",William Wyler,False
7.9,7.5,7.9,"Drama, Romance",William Wyler,False
7.9,7.5,7.9,"Drama, Romance",William Wyler,False
7.9,7.5,7.9,"Drama, Romance",William Wyler,False
4.7,6.6,7.0,"Adventure, Drama, War",Henry Hathaway,False
4.7,6.6,7.0,"Adventure, Drama, War",Henry Hathaway,False
30.9,7.0,7.1,"Drama, Romance, Sci-Fi",Yorgos Lanthimos,False
6.3,6.6,6.9,"Drama, War",John Ford,False
6.3,6.6,6.9,"Drama, War",John Ford,False
22.4,7.6,7.7,"War, Action, Drama","Ken Annakin, Andrew Marton, Bernhard Wicki",True
22.4,7.6,7.7,"War, Action, Drama","Ken Annakin, Andrew Marton, Bernhard Wicki",False
167.6,8.4,8.9,"Adventure, Drama, Fantasy",Peter Jackson,False
167.6,8.4,8.9,"Adventure, Drama, Fantasy",Peter Jackson,True
167.6,8.4,8.9,"Adventure, Drama, Fantasy",Peter Jackson,False
167.6,8.4,8.9,"Adventure, Drama, Fantasy",Peter Jackson,False
167.6,8.4,8.9,"Adventure, Drama, Fantasy",Peter Jackson,False
167.1,8.5,9.0,"Adventure, Drama, Fantasy",Peter Jackson,True
167.1,8.5,9.0,"Adventure, Drama, Fantasy",Peter Jackson,True
167.1,8.5,9.0,"Adventure, Drama, Fantasy",Peter Jackson,True
124.2,8.4,8.8,"Adventure, Drama, Fantasy",Peter Jackson,False
12.9,6.5,6.7,Drama,Maggie Gyllenhaal,False
12.9,6.5,6.7,Drama,Maggie Gyllenhaal,False
12.9,6.5,6.7,Drama,Maggie Gyllenhaal,False
12.2,7.6,7.9,"Drama, Film-Noir",Billy Wilder,True
12.2,7.6,7.9,"Drama, Film-Noir",Billy Wilder,False
12.2,7.6,7.9,"Drama, Film-Noir",Billy Wilder,True
12.2,7.6,7.9,"Drama, Film-Noir",Billy Wilder,True
3.0,6.7,7.0,"Comedy, Musical, Romance",Ernst Lubitsch,False
3.0,6.7,7.0,"Comedy, Musical, Romance",Ernst Lubitsch,False
3.0,6.7,7.0,"Comedy, Musical, Romance",Ernst Lubitsch,False
3.0,6.7,7.0,"Comedy, Musical, Romance",Ernst Lubitsch,False
51.1,7.1,6.6,"Drama, Fantasy, Thriller",Peter Jackson,False
22.3,7.0,6.8,"Biography, Drama, Romance",Jean-Jacques Annaud,False
2.3,6.9,6.1,"Adventure, Drama, Music",Charles Vidor,False
4.1,5.6,6.6,"Comedy, Fantasy, Romance",Henry Koster,False
11.8,6.8,7.2,"Biography, Comedy, Drama",Nicholas Hytner,False
11.8,6.8,7.2,"Biography, Comedy, Drama",Nicholas Hytner,False
11.8,6.8,7.2,"Biography, Comedy, Drama",Nicholas Hytner,False
2.2,4.5,4.6,"Drama, Romance",Henry King,False
9.6,7.3,7.6,"Drama, Romance","Orson Welles, Fred Fleck, Robert Wise",False
9.6,7.3,7.6,"Drama, Romance","Orson Welles, Fred Fleck, Robert Wise",False
0.8,5.4,6.8,"Biography, Drama",John Sturges,False
23.2,7.7,7.9,"Crime, Drama, Film-Noir",John Huston,False
7.8,6.0,7.0,"Drama, War",Arthur Hiller,False
11.0,7.5,7.5,"Crime, Drama",Joel Coen,False
15.1,7.5,7.8,Adventure,John Huston,False
13.5,7.1,7.3,"Crime, Drama, Romance",Otto Preminger,False
19.0,7.5,7.9,"Thriller, War",John Frankenheimer,False
2.1,6.2,7.4,Drama,Guy Green,False
63.5,7.7,8.0,"Adventure, Drama, Sci-Fi",Ridley Scott,False
63.5,7.7,8.0,"Adventure, Drama, Sci-Fi",Ridley Scott,False
63.5,7.7,8.0,"Adventure, Drama, Sci-Fi",Ridley Scott,False
21.3,7.1,7.1,"Drama, History",Paul Thomas Anderson,False
21.3,7.1,7.1,"Drama, History",Paul Thomas Anderson,False
21.3,7.1,7.1,"Drama, History",Paul Thomas Anderson,False
2.9,6.5,7.4,"Comedy, Drama, Romance",Mitchell Leisen,False
4.0,6.2,6.8,"Drama, Family",Fred Zinnemann,False
10.6,6.7,7.1,"Drama, Romance, War",Oren Moverman,False
10.6,6.7,7.1,"Drama, Romance, War",Oren Moverman,False
2.7,6.6,6.4,"Comedy, Musical",Victor Schertzinger,False
5.4,6.8,7.5,"Comedy, Romance, War",Preston Sturges,False
14.5,7.8,8.1,"Biography, Drama",Arthur Penn,True
14.5,7.8,8.1,"Biography, Drama",Arthur Penn,True
14.5,7.8,8.1,"Biography, Drama",Arthur Penn,False
15.9,6.7,6.6,"Comedy, Drama, Romance",Barbra Streisand,False
18.4,7.4,7.4,"Adventure, Drama, History",Roland Joffé,True
18.4,7.4,7.4,"Adventure, Drama, History",Roland Joffé,False
18.4,7.4,7.4,"Adventure, Drama, History",Roland Joffé,False
2.8,6.4,6.7,"Comedy, Romance",Otto Preminger,False
9.0,6.8,7.6,Comedy,George Stevens,True
9.0,6.8,7.6,Comedy,George Stevens,False
9.0,6.8,7.6,Comedy,George Stevens,False
8.7,5.9,5.9,"Crime, Mystery, Romance",Sidney Lumet,False
14.0,7.4,7.7,"Adventure, Biography, Drama",Walter Salles,False
6.0,7.2,7.5,"Crime, Drama, Film-Noir",Jules Dassin,True
9.8,6.6,7.3,"Adventure, Drama, Thriller",Cornel Wilde,False
13.3,6.9,7.4,"Drama, Sport",Barry Levinson,False
13.3,6.9,7.4,"Drama, Sport",Barry Levinson,False
16.0,6.5,6.7,"Biography, Drama, History",Terrence Malick,False
10.8,7.2,7.6,Drama,John Huston,False
10.8,7.2,7.6,Drama,John Huston,False
0.9,7.0,7.0,Drama,John Francis Dillon,False
4.4,6.1,5.9,"Drama, Romance, War",Lewis Milestone,False
4.4,6.1,5.9,"Drama, Romance, War",Lewis Milestone,False
13.6,7.1,7.6,Drama,Fred Zinnemann,False
13.6,7.1,7.6,Drama,Fred Zinnemann,False
13.6,7.1,7.6,Drama,Fred Zinnemann,False
13.6,7.1,7.6,Drama,Fred Zinnemann,False
9.2,7.5,7.7,"Drama, History",Luis Puenzo,False
9.1,6.5,6.9,"Adventure, Drama",John Sturges,False
9.1,6.5,6.9,"Adventure, Drama",John Sturges,False
5.8,7.5,8.0,Drama,Mario Monicelli,False
8.0,6.8,7.2,Drama,James Bridges,True
7.3,6.2,6.5,"Crime, Drama, Romance",Alfred Hitchcock,False
64.3,7.5,7.2,Drama,Mel Gibson,False
1.6,6.2,6.1,"Drama, Romance, Sport",Alfred Santell,False
1.9,5.0,7.542690875,"Drama, History, Thriller",Ernst Lubitsch,False
1.9,5.0,7.542690875,"Drama, History, Thriller",Ernst Lubitsch,False
1.9,5.0,7.542690875,"Drama, History, Thriller",Ernst Lubitsch,False
31.9,7.2,7.2,"Action, Drama, History",Roland Emmerich,False
6.9,7.2,7.6,"Drama, History, Thriller",Ernst Lubitsch,False
11.8,7.0,7.3,"Biography, Drama",Milos Forman,False
11.8,7.0,7.3,"Biography, Drama",Milos Forman,False
27.3,7.2,7.2,"Drama, Musical, Romance",Joel Schumacher,False
17.7,7.6,7.8,"Comedy, Romance",George Cukor,True
17.7,7.6,7.8,"Comedy, Romance",George Cukor,False
17.7,7.6,7.8,"Comedy, Romance",George Cukor,False
17.7,7.6,7.8,"Comedy, Romance",George Cukor,False
17.7,7.6,7.8,"Comedy, Romance",George Cukor,False
64.8,8.4,8.5,"Biography, Drama, Music",Roman Polanski,True
64.8,8.4,8.5,"Biography, Drama, Music",Roman Polanski,False
64.8,8.4,8.5,"Biography, Drama, Music",Roman Polanski,True
64.8,8.4,8.5,"Biography, Drama, Music",Roman Polanski,False
64.8,8.4,8.5,"Biography, Drama, Music",Roman Polanski,True
19.6,7.4,7.5,"Drama, Music, Romance",Jane Campion,True
19.6,7.4,7.5,"Drama, Music, Romance",Jane Campion,True
19.6,7.4,7.5,"Drama, Music, Romance",Jane Campion,False
19.6,7.4,7.5,"Drama, Music, Romance",Jane Campion,False
19.6,7.4,7.5,"Drama, Music, Romance",Jane Campion,False
19.6,7.4,7.5,"Drama, Music, Romance",Jane Campion,True
11.7,7.1,7.5,"Drama, Fantasy, Horror",Albert Lewin,False
11.7,7.1,7.5,"Drama, Fantasy, Horror",Albert Lewin,True
1.6,6.8,7.0,"Drama, War",Irving Pichel,False
1.6,6.8,7.0,"Drama, War",Irving Pichel,False
15.5,7.2,7.5,"Comedy, Crime, Drama",Robert Altman,False
15.5,7.2,7.5,"Comedy, Crime, Drama",Robert Altman,False
10.1,6.3,6.6,"Action, Comedy, Crime",Stuart Rosenberg,False
13.1,6.0,6.2,"Drama, Romance",Jane Campion,False
22.6,7.1,7.6,"Drama, History, Thriller",Ernst Lubitsch,False
22.6,7.1,7.6,"Drama, History, Thriller",Ernst Lubitsch,False
24.2,7.0,7.2,"Biography, Drama, History",Steven Spielberg,False
24.2,7.0,7.2,"Biography, Drama, History",Steven Spielberg,False
11.3,7.9,7.8,"Biography, Comedy, Drama","Michael Radford, Massimo Troisi",False
11.3,7.9,7.8,"Biography, Comedy, Drama","Michael Radford, Massimo Troisi",False
11.3,7.9,7.8,"Biography, Comedy, Drama","Michael Radford, Massimo Troisi",False
11.3,7.9,7.8,"Biography, Comedy, Drama","Michael Radford, Massimo Troisi",False
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
25.6,6.8,6.8,"Drama, Western",Jane Campion,True
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
25.6,6.8,6.8,"Drama, Western",Jane Campion,False
68.6,8.2,8.5,"Drama, Mystery, Sci-Fi",Christopher Nolan,False
8.0,7.4,7.6,"Biography, Drama, Romance",Sam Wood,False
8.0,7.4,7.6,"Biography, Drama, Romance",Sam Wood,False
8.0,7.4,7.6,"Biography, Drama, Romance",Sam Wood,False
7.7,6.8,7.7,Drama,Sidney Lumet,True
16.8,6.6,6.8,"Drama, Romance",Barbra Streisand,False
16.8,6.6,6.8,"Drama, Romance",Barbra Streisand,False
16.8,6.6,6.8,"Drama, Romance",Barbra Streisand,False
16.8,6.6,6.8,"Drama, Romance",Barbra Streisand,False
16.8,6.6,6.8,"Drama, Romance",Barbra Streisand,False
6.6,6.3,7.0,"Biography, Drama, History",Alexander Korda,True
6.6,6.3,7.0,"Biography, Drama, History",Alexander Korda,False
11.5,6.2,7.0,"Biography, Drama, History",Michael Curtiz,False
13.3,7.1,7.1,"Action, Adventure, Thriller",Ronald Neame,False
13.3,7.1,7.1,"Action, Adventure, Thriller",Ronald Neame,True
13.8,7.1,7.6,Drama,Ronald Neame,False
13.8,7.1,7.6,Comedy,Mel Brooks,False
3.9,6.7,7.6,Comedy,Mel Brooks,False
13.5,7.4,7.7,"Comedy, Fantasy, Romance",Woody Allen,False
