Year,Category,Film,Film_ID,Nominee,Winner,TMDb_ID,Popularity,Vote_Count,Vote_Average,Genres,Director,IMDb_Rating
2017,Best Supporting Actor,The Florida Project,tt5649144,Willem Dafoe,False,394117,22.129,2773,7.417,,Sean Baker,7.6
1980,Best Cinematography,The Formula,tt0080754,James Crabe,False,31603,3.206,39,5.5,,John G. Avildsen,5.6
1966,Best Supporting Actor,The Fortune Cookie,tt0060424,Walter Matthau,True,1888,10.164,307,7.199,,Billy Wilder,7.2
1966,Best Cinematography,The Fortune Cookie,tt0060424,Joseph LaShelle,False,1888,10.164,307,7.199,,Billy Wilder,7.2
1966,Best Original Screenplay,The Fortune Cookie,tt0060424,"Billy Wilder, I. A. L. Diamond",False,1888,10.164,307,7.199,,Billy Wilder,7.2
1963,Best Original Screenplay,The Four Days of Naples,tt0056389,"Story by Pasquale Festa Campanile, Massimo Franciosa, Nanni Loy, Vasco Pratolini; Screenplay by Carlo Bernari, Pasquale Festa Campanile, Massimo Franciosa, Nanni Loy",False,65048,5.027,45,7.5,,Nanni Loy,7.8
1953,Best Cinematography,The Four Poster,tt0044631,Hal Mohr,False,204294,1.187,8,6.5,,"Irving Reis, John Hubley",6.5
1971,Best Actor,The French Connection,tt0067116,Gene Hackman,True,1051,20.239,1870,7.5,,William Friedkin,7.7
1971,Best Supporting Actor,The French Connection,tt0067116,Roy Scheider,False,1051,20.239,1870,7.5,,William Friedkin,7.7
1971,Best Cinematography,The French Connection,tt0067116,Owen Roizman,False,1051,20.239,1870,7.5,,William Friedkin,7.7
1971,Best Director,The French Connection,tt0067116,William Friedkin,True,1051,20.239,1870,7.5,,William Friedkin,7.7
1971,Best Picture,The French Connection,tt0067116,"Philip D'Antoni, Producer",True,1051,20.239,1870,7.5,,William Friedkin,7.7
1981,Best Actress,The French Lieutenant's Woman,tt0082416,Meryl Streep,False,12537,10.515,213,6.4,,Karel Reisz,6.9
1981,Best Adapted Screenplay,The French Lieutenant's Woman,tt0082416,Harold Pinter,False,12537,10.515,213,6.4,,Karel Reisz,6.9
1951,Best Cinematography,The Frogmen,tt0043565,Norbert Brodine,False,44890,3.491,23,5.9,,Lloyd Bacon,6.5
1976,Best Original Screenplay,The Front,tt0074554,Walter Bernstein,False,1723,7.532,167,7.0,,Martin Ritt,7.3
1930,Best Actor,The Front Page,tt0021890,Adolphe Menjou,False,42814,9.376,68,6.6,,Lewis Milestone,6.7
1930,Best Director,The Front Page,tt0021890,Lewis Milestone,False,42814,9.376,68,6.6,,Lewis Milestone,6.7
1930,Best Picture,The Front Page,tt0021890,The Caddo Company,False,42814,9.376,68,6.6,,Lewis Milestone,6.7
1993,Best Supporting Actor,The Fugitive,tt0106977,Tommy Lee Jones,True,5503,31.351,4296,7.466,,Andrew Davis,7.8
1993,Best Cinematography,The Fugitive,tt0106977,Michael Chapman,False,5503,31.351,4296,7.466,,Andrew Davis,7.8
1993,Best Picture,The Fugitive,tt0106977,"Arnold Kopelson, Producer",False,5503,31.351,4296,7.466,,Andrew Davis,7.8
1997,Best Director,The Full Monty,tt0119164,Peter Cattaneo,False,9427,16.452,1648,6.991,,Peter Cattaneo,7.2
1997,Best Picture,The Full Monty,tt0119164,"Uberto Pasolini, Producer",False,9427,16.452,1648,6.991,,Peter Cattaneo,7.2
1997,Best Original Screenplay,The Full Monty,tt0119164,Simon Beaufoy,False,9427,16.452,1648,6.991,,Peter Cattaneo,7.2
1950,Best Cinematography,The Furies,tt0042490,Victor Milner,False,28304,4.0,67,7.1,,Anthony Mann,7.3
1934,Best Picture,The Gay Divorcee,tt0025164,RKO Radio,False,28288,7.171,126,6.8,,Mark Sandrich,7.4
1936,Best Supporting Actor,The General Died at Dawn,tt0027664,Akim Tamiroff,False,113916,2.278,19,6.2,,Lewis Milestone,6.5
1936,Best Cinematography,The General Died at Dawn,tt0027664,Victor Milner,False,113916,2.278,19,6.2,,Lewis Milestone,6.5
1947,Best Cinematography,The Ghost and Mrs. Muir,tt0039420,"Charles Lang, Jr.",False,22292,8.596,313,7.5,,Joseph L. Mankiewicz,7.8
2011,Best Actress,The Girl with the Dragon Tattoo,tt1568346,Rooney Mara,False,65754,40.262,7026,7.375,,David Fincher,7.8
2011,Best Cinematography,The Girl with the Dragon Tattoo,tt1568346,Jeff Cronenweth,False,65754,40.262,7026,7.375,,David Fincher,7.8
1971,Best Supporting Actress,The Go-Between,tt0067144,Margaret Leighton,False,36194,6.297,133,6.8,,Joseph Losey,7.3
1958,Best Original Screenplay,The Goddess,tt0051667,Paddy Chayefsky,False,3081,1.463,8,5.9,,John Cromwell,7.0
1972,Best Actor,The Godfather,tt0068646,Marlon Brando,True,238,176.205,20958,8.689,,Francis Ford Coppola,9.2
1972,Best Supporting Actor,The Godfather,tt0068646,James Caan,False,238,176.205,20958,8.689,,Francis Ford Coppola,9.2
1972,Best Supporting Actor,The Godfather,tt0068646,Robert Duvall,False,238,176.205,20958,8.689,,Francis Ford Coppola,9.2
1972,Best Supporting Actor,The Godfather,tt0068646,Al Pacino,False,238,176.205,20958,8.689,,Francis Ford Coppola,9.2
1972,Best Director,The Godfather,tt0068646,Francis Ford Coppola,False,238,176.205,20958,8.689,,Francis Ford Coppola,9.2
1972,Best Picture,The Godfather,tt0068646,"Albert S. Ruddy, Producer",True,238,176.205,20958,8.689,,Francis Ford Coppola,9.2
1974,Best Actor,The Godfather Part II,tt0071562,Al Pacino,False,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Supporting Actor,The Godfather Part II,tt0071562,Robert De Niro,True,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Supporting Actor,The Godfather Part II,tt0071562,Michael V. Gazzo,False,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Supporting Actor,The Godfather Part II,tt0071562,Lee Strasberg,False,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Supporting Actress,The Godfather Part II,tt0071562,Talia Shire,False,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Director,The Godfather Part II,tt0071562,Francis Ford Coppola,True,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Picture,The Godfather Part II,tt0071562,"Francis Ford Coppola, Producer; Gray Frederickson and Fred Roos, Co-Producers",True,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1974,Best Adapted Screenplay,The Godfather Part II,tt0071562,"Francis Ford Coppola, Mario Puzo",True,240,112.575,12647,8.6,,Francis Ford Coppola,9.0
1990,Best Supporting Actor,"The Godfather, Part III",tt0099674,Andy Garcia,False,242,73.636,6268,7.4,,Francis Ford Coppola,7.6
1990,Best Cinematography,"The Godfather, Part III",tt0099674,Gordon Willis,False,242,73.636,6268,7.4,,Francis Ford Coppola,7.6
1990,Best Director,"The Godfather, Part III",tt0099674,Francis Ford Coppola,False,242,73.636,6268,7.4,,Francis Ford Coppola,7.6
1990,Best Picture,"The Godfather, Part III",tt0099674,"Francis Ford Coppola, Producer",False,242,73.636,6268,7.4,,Francis Ford Coppola,7.6
1937,Best Actress,The Good Earth,tt0028944,Luise Rainer,True,36652,7.088,69,6.268,,"Sidney Franklin, Victor Fleming, Gustav Machatý",7.5
1937,Best Cinematography,The Good Earth,tt0028944,Karl Freund,True,36652,7.088,69,6.268,,"Sidney Franklin, Victor Fleming, Gustav Machatý",7.5
1937,Best Director,The Good Earth,tt0028944,Sidney Franklin,False,36652,7.088,69,6.268,,"Sidney Franklin, Victor Fleming, Gustav Machatý",7.5
1937,Best Picture,The Good Earth,tt0028944,Metro-Goldwyn-Mayer,False,36652,7.088,69,6.268,,"Sidney Franklin, Victor Fleming, Gustav Machatý",7.5
1977,Best Actor,The Goodbye Girl,tt0076095,Richard Dreyfuss,True,14741,12.37,169,6.9,,Herbert Ross,7.4
1977,Best Actress,The Goodbye Girl,tt0076095,Marsha Mason,False,14741,12.37,169,6.9,,Herbert Ross,7.4
1977,Best Supporting Actress,The Goodbye Girl,tt0076095,Quinn Cummings,False,14741,12.37,169,6.9,,Herbert Ross,7.4
1977,Best Picture,The Goodbye Girl,tt0076095,"Ray Stark, Producer",False,14741,12.37,169,6.9,,Herbert Ross,7.4
1977,Best Original Screenplay,The Goodbye Girl,tt0076095,Neil Simon,False,14741,12.37,169,6.9,,Herbert Ross,7.4
1936,Best Supporting Actress,The Gorgeous Hussy,tt0027690,Beulah Bondi,False,112284,4.39,13,5.2,,Clarence Brown,5.6
1936,Best Cinematography,The Gorgeous Hussy,tt0027690,George Folsey,False,112284,4.39,13,5.2,,Clarence Brown,5.6
1967,Best Actor,The Graduate,tt0061722,Dustin Hoffman,False,37247,27.519,3365,7.6,,Mike Nichols,8.0
1967,Best Actress,The Graduate,tt0061722,Anne Bancroft,False,37247,27.519,3365,7.6,,Mike Nichols,8.0
1967,Best Supporting Actress,The Graduate,tt0061722,Katharine Ross,False,37247,27.519,3365,7.6,,Mike Nichols,8.0
1967,Best Cinematography,The Graduate,tt0061722,Robert Surtees,False,37247,27.519,3365,7.6,,Mike Nichols,8.0
1967,Best Director,The Graduate,tt0061722,Mike Nichols,True,37247,27.519,3365,7.6,,Mike Nichols,8.0
1967,Best Picture,The Graduate,tt0061722,"Lawrence Turman, Producer",False,37247,27.519,3365,7.6,,Mike Nichols,8.0
2014,Best Cinematography,The Grand Budapest Hotel,tt2278388,Robert Yeoman,False,120467,46.908,14928,8.043,,Wes Anderson,8.1
2014,Best Director,The Grand Budapest Hotel,tt2278388,Wes Anderson,False,120467,46.908,14928,8.043,,Wes Anderson,8.1
2014,Best Picture,The Grand Budapest Hotel,tt2278388,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",False,120467,46.908,14928,8.043,,Wes Anderson,8.1
2014,Best Original Screenplay,The Grand Budapest Hotel,tt2278388,Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness,False,120467,46.908,14928,8.043,,Wes Anderson,8.1
2013,Best Cinematography,The Grandmaster,tt1462900,Philippe Le Sourd,False,44865,17.644,877,6.6,,Kar-Wai Wong,6.6
1940,Best Actor,The Grapes of Wrath,tt0032551,Henry Fonda,False,596,14.812,992,7.8,,John Ford,8.1
1940,Best Supporting Actress,The Grapes of Wrath,tt0032551,Jane Darwell,True,596,14.812,992,7.8,,John Ford,8.1
1940,Best Director,The Grapes of Wrath,tt0032551,John Ford,True,596,14.812,992,7.8,,John Ford,8.1
1940,Best Picture,The Grapes of Wrath,tt0032551,20th Century-Fox,False,596,14.812,992,7.8,,John Ford,8.1
1940,Best Actor,The Great Dictator,tt0032553,Charles Chaplin,False,914,25.272,3404,8.3,,Charles Chaplin,8.4
1940,Best Supporting Actor,The Great Dictator,tt0032553,Jack Oakie,False,914,25.272,3404,8.3,,Charles Chaplin,8.4
1940,Best Picture,The Great Dictator,tt0032553,Charles Chaplin Productions,False,914,25.272,3404,8.3,,Charles Chaplin,8.4
1940,Best Original Screenplay,The Great Dictator,tt0032553,Charles Chaplin,False,914,25.272,3404,8.3,,Charles Chaplin,8.4
1941,Best Supporting Actress,The Great Lie,tt0033677,Mary Astor,True,43705,5.122,44,6.9,,Edmund Goulding,7.0
1940,Best Original Screenplay,The Great McGinty,tt0032554,Preston Sturges,True,36495,3.941,71,6.944,,Preston Sturges,7.2
1965,Best Cinematography,The Great Race,tt0059243,Russell Harlan,False,11575,11.415,323,7.057,,Blake Edwards,7.2
1939,Best Cinematography,The Great Victor Herbert,tt0031393,Victor Milner,False,218321,0.73,5,5.0,,Andrew L. Stone,5.6
1938,Best Supporting Actress,The Great Waltz,tt0030202,Miliza Korjus,False,62567,2.075,14,5.6,,"Julien Duvivier, Victor Fleming, Josef von Sternberg",6.5
1938,Best Cinematography,The Great Waltz,tt0030202,Joseph Ruttenberg,True,62567,2.075,14,5.6,,"Julien Duvivier, Victor Fleming, Josef von Sternberg",6.5
1970,Best Actor,The Great White Hope,tt0065797,James Earl Jones,False,17978,2.458,33,6.1,,Martin Ritt,6.9
1970,Best Actress,The Great White Hope,tt0065797,Jane Alexander,False,17978,2.458,33,6.1,,Martin Ritt,6.9
1936,Best Actress,The Great Ziegfeld,tt0027698,Luise Rainer,True,43277,11.766,130,6.2,,Robert Z. Leonard,6.6
1936,Best Director,The Great Ziegfeld,tt0027698,Robert Z. Leonard,False,43277,11.766,130,6.2,,Robert Z. Leonard,6.6
1936,Best Picture,The Great Ziegfeld,tt0027698,Metro-Goldwyn-Mayer,True,43277,11.766,130,6.2,,Robert Z. Leonard,6.6
1952,Best Director,The Greatest Show on Earth,tt0044672,Cecil B. DeMille,False,27191,11.663,250,6.3,,Cecil B. DeMille,6.5
1952,Best Picture,The Greatest Show on Earth,tt0044672,"Cecil B. DeMille, Producer",True,27191,11.663,250,6.3,,Cecil B. DeMille,6.5
1965,Best Cinematography,The Greatest Story Ever Told,tt0059245,"William C. Mellor, Loyal Griggs",False,2428,20.65,186,6.4,,George Stevens,6.6
1929,Best Actor,The Green Goddess,tt0020938,George Arliss,False,113430,1.283,12,4.5,,Alfred E. Green,5.4
1999,Best Supporting Actor,The Green Mile,tt0120689,Michael Clarke Duncan,False,497,99.83,17741,8.5,,Frank Darabont,8.6
1999,Best Picture,The Green Mile,tt0120689,"David Valdes and Frank Darabont, Producers",False,497,99.83,17741,8.5,,Frank Darabont,8.6
1999,Best Adapted Screenplay,The Green Mile,tt0120689,Frank Darabont,False,497,99.83,17741,8.5,,Frank Darabont,8.6
1946,Best Supporting Actor,The Green Years,tt0038578,Charles Coburn,False,99351,2.04,14,6.5,,Victor Saville,7.0
1946,Best Cinematography,The Green Years,tt0038578,George Folsey,False,99351,2.04,14,6.5,,Victor Saville,7.0
1990,Best Actress,The Grifters,tt0099703,Anjelica Huston,False,18129,14.34,397,6.5,,Stephen Frears,6.9
1990,Best Supporting Actress,The Grifters,tt0099703,Annette Bening,False,18129,14.34,397,6.5,,Stephen Frears,6.9
1990,Best Director,The Grifters,tt0099703,Stephen Frears,False,18129,14.34,397,6.5,,Stephen Frears,6.9
1990,Best Adapted Screenplay,The Grifters,tt0099703,Donald E. Westlake,False,18129,14.34,397,6.5,,Stephen Frears,6.9
1931,Best Actor,The Guardsman,tt0021931,Alfred Lunt,False,95004,1.955,10,5.3,,Sidney Franklin,6.4
1931,Best Actress,The Guardsman,tt0021931,Lynn Fontanne,False,95004,1.955,10,5.3,,Sidney Franklin,6.4
1961,Best Director,The Guns of Navarone,tt0054953,J. Lee Thompson,False,10911,21.941,787,7.3,,J. Lee Thompson,7.5
1961,Best Picture,The Guns of Navarone,tt0054953,"Carl Foreman, Producer",False,10911,21.941,787,7.3,,J. Lee Thompson,7.5
1969,Best Actress,The Happy Ending,tt0064405,Jean Simmons,False,94608,6.754,23,6.0,,Richard Brooks,6.3
1956,Best Cinematography,The Harder They Fall,tt0049291,Burnett Guffey,False,28528,9.408,138,7.1,,Mark Robson,7.5
1949,Best Actor,The Hasty Heart,tt0041445,Richard Todd,False,74286,1.75,14,6.7,,Vincent Sherman,7.3
2015,Best Supporting Actress,The Hateful Eight,tt3460252,Jennifer Jason Leigh,False,273248,58.103,14307,7.756,,Quentin Tarantino,7.8
2015,Best Cinematography,The Hateful Eight,tt3460252,Robert Richardson,False,273248,58.103,14307,7.756,,Quentin Tarantino,7.8
1968,Best Actor,The Heart Is a Lonely Hunter,tt0063050,Alan Arkin,False,22176,3.998,43,7.6,,Robert Ellis Miller,7.5
1968,Best Supporting Actress,The Heart Is a Lonely Hunter,tt0063050,Sondra Locke,False,22176,3.998,43,7.6,,Robert Ellis Miller,7.5
1972,Best Supporting Actor,The Heartbreak Kid,tt0068687,Eddie Albert,False,40687,6.798,89,6.6,,Elaine May,7.0
1972,Best Supporting Actress,The Heartbreak Kid,tt0068687,Jeannie Berlin,False,40687,6.798,89,6.6,,Elaine May,7.0
1949,Best Supporting Actor,The Heiress,tt0041452,Ralph Richardson,False,28571,9.002,249,7.747,,William Wyler,8.1
1949,Best Actress,The Heiress,tt0041452,Olivia de Havilland,True,28571,9.002,249,7.747,,William Wyler,8.1
1949,Best Cinematography,The Heiress,tt0041452,Leo Tover,False,28571,9.002,249,7.747,,William Wyler,8.1
1949,Best Director,The Heiress,tt0041452,William Wyler,False,28571,9.002,249,7.747,,William Wyler,8.1
1949,Best Picture,The Heiress,tt0041452,Paramount,False,28571,9.002,249,7.747,,William Wyler,8.1
2011,Best Actress,The Help,tt1454029,Viola Davis,False,50014,57.814,8388,8.209,,Tate Taylor,8.1
2011,Best Supporting Actress,The Help,tt1454029,Jessica Chastain,False,50014,57.814,8388,8.209,,Tate Taylor,8.1
2011,Best Supporting Actress,The Help,tt1454029,Octavia Spencer,True,50014,57.814,8388,8.209,,Tate Taylor,8.1
2011,Best Picture,The Help,tt1454029,"Brunson Green, Chris Columbus and Michael Barnathan, Producers",False,50014,57.814,8388,8.209,,Tate Taylor,8.1
1954,Best Supporting Actress,The High and the Mighty,tt0047086,Jan Sterling,False,17761,8.702,73,5.932,,William A. Wellman,6.6
1954,Best Supporting Actress,The High and the Mighty,tt0047086,Claire Trevor,False,17761,8.702,73,5.932,,William A. Wellman,6.6
1954,Best Director,The High and the Mighty,tt0047086,William Wellman,False,17761,8.702,73,5.932,,William A. Wellman,6.6
1975,Best Cinematography,The Hindenburg,tt0073113,Robert Surtees,False,17599,8.828,129,6.264,,Robert Wise,6.2
2023,Best Actor,The Holdovers,tt14849194,Paul Giamatti,False,840430,38.413,1835,7.7,,Alexander Payne,7.9
2023,Best Supporting Actress,The Holdovers,tt14849194,Da'Vine Joy Randolph,True,840430,38.413,1835,7.7,,Alexander Payne,7.9
2023,Best Picture,The Holdovers,tt14849194,"Mark Johnson, Producer",False,840430,38.413,1835,7.7,,Alexander Payne,7.9
2023,Best Original Screenplay,The Holdovers,tt14849194,Written by David Hemingson,False,840430,38.413,1835,7.7,,Alexander Payne,7.9
1971,Best Actor,The Hospital,tt0067217,George C. Scott,False,32082,9.084,96,6.6,,Paddy Chayefsky,7.2
2002,Best Supporting Actor,The Hours,tt0274558,Ed Harris,False,590,15.055,1734,7.3,,Stephen Daldry,7.5
2002,Best Actress,The Hours,tt0274558,Nicole Kidman,True,590,15.055,1734,7.3,,Stephen Daldry,7.5
2002,Best Supporting Actress,The Hours,tt0274558,Julianne Moore,False,590,15.055,1734,7.3,,Stephen Daldry,7.5
2002,Best Director,The Hours,tt0274558,Stephen Daldry,False,590,15.055,1734,7.3,,Stephen Daldry,7.5
2002,Best Picture,The Hours,tt0274558,"Scott Rudin and Robert Fox, Producers",False,590,15.055,1734,7.3,,Stephen Daldry,7.5
2002,Best Adapted Screenplay,The Hours,tt0274558,Screenplay by David Hare,False,590,15.055,1734,7.3,,Stephen Daldry,7.5
1934,Best Picture,The House of Rothschild,tt0025272,20th Century,False,57035,3.848,17,6.2,,"Alfred L. Werker, Sidney Lanfield",6.5
1943,Best Actor,The Human Comedy,tt0036022,Mickey Rooney,False,48993,3.737,27,6.315,,Clarence Brown,7.0
1943,Best Cinematography,The Human Comedy,tt0036022,Harry Stradling,False,48993,3.737,27,6.315,,Clarence Brown,7.0
1943,Best Director,The Human Comedy,tt0036022,Clarence Brown,False,48993,3.737,27,6.315,,Clarence Brown,7.0
1937,Best Supporting Actor,The Hurricane,tt0029030,Thomas Mitchell,False,77250,6.271,46,6.6,,John Ford,7.1
1999,Best Actor,The Hurricane,tt0174856,Denzel Washington,False,10400,17.94,1401,7.4,,Norman Jewison,7.6
2009,Best Actor,The Hurt Locker,tt0887912,Jeremy Renner,False,12162,28.98,5649,7.3,,Kathryn Bigelow,7.5
2009,Best Cinematography,The Hurt Locker,tt0887912,Barry Ackroyd,False,12162,28.98,5649,7.3,,Kathryn Bigelow,7.5
2009,Best Director,The Hurt Locker,tt0887912,Kathryn Bigelow,True,12162,28.98,5649,7.3,,Kathryn Bigelow,7.5
2009,Best Picture,The Hurt Locker,tt0887912,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",True,12162,28.98,5649,7.3,,Kathryn Bigelow,7.5
2009,Best Original Screenplay,The Hurt Locker,tt0887912,Written by Mark Boal,True,12162,28.98,5649,7.3,,Kathryn Bigelow,7.5
1961,Best Actor,The Hustler,tt0054997,Paul Newman,False,990,13.18,980,7.664,,Robert Rossen,8.0
1961,Best Supporting Actor,The Hustler,tt0054997,Jackie Gleason,False,990,13.18,980,7.664,,Robert Rossen,8.0
1961,Best Supporting Actor,The Hustler,tt0054997,George C. Scott,False,990,13.18,980,7.664,,Robert Rossen,8.0
1961,Best Actress,The Hustler,tt0054997,Piper Laurie,False,990,13.18,980,7.664,,Robert Rossen,8.0
1961,Best Cinematography,The Hustler,tt0054997,Eugen Shuftan,True,990,13.18,980,7.664,,Robert Rossen,8.0
1961,Best Director,The Hustler,tt0054997,Robert Rossen,False,990,13.18,980,7.664,,Robert Rossen,8.0
1961,Best Picture,The Hustler,tt0054997,"Robert Rossen, Producer",False,990,13.18,980,7.664,,Robert Rossen,8.0
2011,Best Adapted Screenplay,The Ides of March,tt1124035,Screenplay by George Clooney & Grant Heslov and Beau Willimon,False,10316,17.684,2494,6.674,,George Clooney,7.1
2006,Best Cinematography,The Illusionist,tt0443543,Dick Pope,False,1491,21.983,4924,7.295,,Neil Burger,7.5
2014,Best Actor,The Imitation Game,tt2084970,Benedict Cumberbatch,False,205596,81.408,17128,7.996,,Morten Tyldum,8.0
2014,Best Supporting Actress,The Imitation Game,tt2084970,Keira Knightley,False,205596,81.408,17128,7.996,,Morten Tyldum,8.0
2014,Best Director,The Imitation Game,tt2084970,Morten Tyldum,False,205596,81.408,17128,7.996,,Morten Tyldum,8.0
2014,Best Picture,The Imitation Game,tt2084970,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",False,205596,81.408,17128,7.996,,Morten Tyldum,8.0
2014,Best Adapted Screenplay,The Imitation Game,tt2084970,Written by Graham Moore,True,205596,81.408,17128,7.996,,Morten Tyldum,8.0
2012,Best Actress,The Impossible,tt1649419,Naomi Watts,False,80278,39.728,6315,7.363,,J.A. Bayona,7.5
2004,Best Original Screenplay,The Incredibles,tt0317705,Written by Brad Bird,False,9806,81.116,17787,7.709,,Brad Bird,8.0
1935,Best Actor,The Informer,tt0026529,Victor McLaglen,True,43896,7.261,106,6.745,,John Ford,7.4
1935,Best Director,The Informer,tt0026529,John Ford,True,43896,7.261,106,6.745,,John Ford,7.4
1935,Best Picture,The Informer,tt0026529,RKO Radio,False,43896,7.261,106,6.745,,John Ford,7.4
1958,Best Director,The Inn of the Sixth Happiness,tt0051776,Mark Robson,False,37451,6.769,75,6.7,,Mark Robson,7.3
1999,Best Actor,The Insider,tt0140352,Russell Crowe,False,9008,19.864,1830,7.45,,Michael Mann,7.8
1999,Best Cinematography,The Insider,tt0140352,Dante Spinotti,False,9008,19.864,1830,7.45,,Michael Mann,7.8
1999,Best Director,The Insider,tt0140352,Michael Mann,False,9008,19.864,1830,7.45,,Michael Mann,7.8
1999,Best Picture,The Insider,tt0140352,"Michael Mann and Pieter Jan Brugge, Producers",False,9008,19.864,1830,7.45,,Michael Mann,7.8
1999,Best Adapted Screenplay,The Insider,tt0140352,"Eric Roth, Michael Mann",False,9008,19.864,1830,7.45,,Michael Mann,7.8
2019,Best Supporting Actor,The Irishman,tt1302006,Al Pacino,False,398978,41.875,6878,7.597,,Martin Scorsese,7.8
2019,Best Supporting Actor,The Irishman,tt1302006,Joe Pesci,False,398978,41.875,6878,7.597,,Martin Scorsese,7.8
2019,Best Cinematography,The Irishman,tt1302006,Rodrigo Prieto,False,398978,41.875,6878,7.597,,Martin Scorsese,7.8
2019,Best Director,The Irishman,tt1302006,Martin Scorsese,False,398978,41.875,6878,7.597,,Martin Scorsese,7.8
2019,Best Picture,The Irishman,tt1302006,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",False,398978,41.875,6878,7.597,,Martin Scorsese,7.8
2019,Best Adapted Screenplay,The Irishman,tt1302006,Screenplay by Steven Zaillian,False,398978,41.875,6878,7.597,,Martin Scorsese,7.8
2011,Best Actress,The Iron Lady,tt1007029,Meryl Streep,True,71688,15.611,1734,6.4,,Phyllida Lloyd,6.4
1946,Best Actor,The Jolson Story,tt0038661,Larry Parks,False,31206,2.338,16,6.7,,Alfred E. Green,7.2
1946,Best Supporting Actor,The Jolson Story,tt0038661,William Demarest,False,31206,2.338,16,6.7,,Alfred E. Green,7.2
1946,Best Cinematography,The Jolson Story,tt0038661,Joseph Walker,False,31206,2.338,16,6.7,,Alfred E. Green,7.2
2014,Best Supporting Actor,The Judge,tt1872194,Robert Duvall,False,205587,54.992,4112,7.321,,David Dobkin,7.4
1984,Best Supporting Actor,The Karate Kid,tt0087538,Noriyuki 'Pat' Morita,False,1885,47.97,4235,7.2,,John G. Avildsen,7.3
1945,Best Actor,The Keys of the Kingdom,tt0036983,Gregory Peck,False,18050,8.837,48,7.0,,John M. Stahl,7.2
1945,Best Cinematography,The Keys of the Kingdom,tt0036983,Arthur Miller,False,18050,8.837,48,7.0,,John M. Stahl,7.2
2010,Best Supporting Actor,The Kids Are All Right,tt0842926,Mark Ruffalo,False,39781,11.506,1489,6.6,,Lisa Cholodenko,7.0
2010,Best Actress,The Kids Are All Right,tt0842926,Annette Bening,False,39781,11.506,1489,6.6,,Lisa Cholodenko,7.0
2010,Best Picture,The Kids Are All Right,tt0842926,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",False,39781,11.506,1489,6.6,,Lisa Cholodenko,7.0
2010,Best Original Screenplay,The Kids Are All Right,tt0842926,Written by Lisa Cholodenko & Stuart Blumberg,False,39781,11.506,1489,6.6,,Lisa Cholodenko,7.0
1946,Best Director,The Killers,tt0038669,Robert Siodmak,False,14638,13.233,386,7.345,,Robert Siodmak,7.7
1984,Best Actor,The Killing Fields,tt0087553,Sam Waterston,False,625,19.827,744,7.5,,Roland Joffé,7.8
1984,Best Supporting Actor,The Killing Fields,tt0087553,Haing S. Ngor,True,625,19.827,744,7.5,,Roland Joffé,7.8
1984,Best Cinematography,The Killing Fields,tt0087553,Chris Menges,True,625,19.827,744,7.5,,Roland Joffé,7.8
1984,Best Director,The Killing Fields,tt0087553,Roland Joffé,False,625,19.827,744,7.5,,Roland Joffé,7.8
1984,Best Picture,The Killing Fields,tt0087553,"David Puttnam, Producer",False,625,19.827,744,7.5,,Roland Joffé,7.8
1984,Best Adapted Screenplay,The Killing Fields,tt0087553,Bruce Robinson,False,625,19.827,744,7.5,,Roland Joffé,7.8
1956,Best Actor,The King and I,tt0049408,Yul Brynner,True,16520,13.03,378,7.0,,Walter Lang,7.3
1956,Best Actress,The King and I,tt0049408,Deborah Kerr,False,16520,13.03,378,7.0,,Walter Lang,7.3
1956,Best Cinematography,The King and I,tt0049408,Leon Shamroy,False,16520,13.03,378,7.0,,Walter Lang,7.3
1956,Best Director,The King and I,tt0049408,Walter Lang,False,16520,13.03,378,7.0,,Walter Lang,7.3
1956,Best Picture,The King and I,tt0049408,"Charles Brackett, Producer",False,16520,13.03,378,7.0,,Walter Lang,7.3
2010,Best Actor,The King's Speech,tt1504320,Colin Firth,True,45269,32.733,8744,7.737,,Tom Hooper,8.0
2010,Best Supporting Actor,The King's Speech,tt1504320,Geoffrey Rush,False,45269,32.733,8744,7.737,,Tom Hooper,8.0
2010,Best Supporting Actress,The King's Speech,tt1504320,Helena Bonham Carter,False,45269,32.733,8744,7.737,,Tom Hooper,8.0
2010,Best Cinematography,The King's Speech,tt1504320,Danny Cohen,False,45269,32.733,8744,7.737,,Tom Hooper,8.0
2010,Best Director,The King's Speech,tt1504320,Tom Hooper,True,45269,32.733,8744,7.737,,Tom Hooper,8.0
